#DatabaseID,DiseaseName,HPO_ID
ORPHA:353327,Congenital myasthenic syndromes with glycosylation defect,HP:0002650
ORPHA:353327,Congenital myasthenic syndromes with glycosylation defect,HP:0002938
ORPHA:353327,Congenital myasthenic syndromes with glycosylation defect,HP:0003200
ORPHA:353327,Congenital myasthenic syndromes with glycosylation defect,HP:0003236
ORPHA:353327,Congenital myasthenic syndromes with glycosylation defect,HP:0003388
ORPHA:353327,Congenital myasthenic syndromes with glycosylation defect,HP:0003391
ORPHA:353327,Congenital myasthenic syndromes with glycosylation defect,HP:0003394
ORPHA:353327,Congenital myasthenic syndromes with glycosylation defect,HP:0003551
ORPHA:353327,Congenital myasthenic syndromes with glycosylation defect,HP:0003691
ORPHA:353327,Congenital myasthenic syndromes with glycosylation defect,HP:0003803
ORPHA:353327,Congenital myasthenic syndromes with glycosylation defect,HP:0006380
ORPHA:353327,Congenital myasthenic syndromes with glycosylation defect,HP:0009028
ORPHA:353327,Congenital myasthenic syndromes with glycosylation defect,HP:0009046
ORPHA:353327,Congenital myasthenic syndromes with glycosylation defect,HP:0010628
ORPHA:353327,Congenital myasthenic syndromes with glycosylation defect,HP:0002460
ORPHA:261204,16p11.2p12.2 microduplication syndrome,HP:0000047
ORPHA:261204,16p11.2p12.2 microduplication syndrome,HP:0000175
ORPHA:261204,16p11.2p12.2 microduplication syndrome,HP:0000252
ORPHA:261204,16p11.2p12.2 microduplication syndrome,HP:0000545
ORPHA:261204,16p11.2p12.2 microduplication syndrome,HP:0000709
ORPHA:261204,16p11.2p12.2 microduplication syndrome,HP:0000717
ORPHA:261204,16p11.2p12.2 microduplication syndrome,HP:0000767
ORPHA:261204,16p11.2p12.2 microduplication syndrome,HP:0001249
ORPHA:261204,16p11.2p12.2 microduplication syndrome,HP:0001250
ORPHA:261204,16p11.2p12.2 microduplication syndrome,HP:0001263
ORPHA:261204,16p11.2p12.2 microduplication syndrome,HP:0001332
ORPHA:261204,16p11.2p12.2 microduplication syndrome,HP:0002463
ORPHA:261204,16p11.2p12.2 microduplication syndrome,HP:0007018
ORPHA:261204,16p11.2p12.2 microduplication syndrome,HP:0100753
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0000083
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0000107
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0001407
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0003259
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0012213
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0000790
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0000822
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0003774
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0012531
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0012591
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0012592
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0012622
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0000010
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0000105
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0000787
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0001634
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0001737
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0002616
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0004944
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0006557
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0011004
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0012207
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0012330
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0100702
ORPHA:730,Autosomal dominant polycystic kidney disease,HP:0011760
ORPHA:92050,Congenital tufting enteropathy,HP:0001508
ORPHA:92050,Congenital tufting enteropathy,HP:0002024
ORPHA:92050,Congenital tufting enteropathy,HP:0002028
ORPHA:92050,Congenital tufting enteropathy,HP:0011473
ORPHA:92050,Congenital tufting enteropathy,HP:0000737
ORPHA:92050,Congenital tufting enteropathy,HP:0001824
ORPHA:92050,Congenital tufting enteropathy,HP:0001944
ORPHA:92050,Congenital tufting enteropathy,HP:0002570
ORPHA:92050,Congenital tufting enteropathy,HP:0003270
ORPHA:92050,Congenital tufting enteropathy,HP:0005208
ORPHA:92050,Congenital tufting enteropathy,HP:0025129
ORPHA:92050,Congenital tufting enteropathy,HP:0032486
ORPHA:92050,Congenital tufting enteropathy,HP:0000518
ORPHA:92050,Congenital tufting enteropathy,HP:0000613
ORPHA:92050,Congenital tufting enteropathy,HP:0000951
ORPHA:92050,Congenital tufting enteropathy,HP:0001369
ORPHA:92050,Congenital tufting enteropathy,HP:0025090
ORPHA:92050,Congenital tufting enteropathy,HP:0200020
ORPHA:92050,Congenital tufting enteropathy,HP:0000202
ORPHA:92050,Congenital tufting enteropathy,HP:0000453
ORPHA:92050,Congenital tufting enteropathy,HP:0000588
ORPHA:92050,Congenital tufting enteropathy,HP:0002013
ORPHA:92050,Congenital tufting enteropathy,HP:0002023
ORPHA:92050,Congenital tufting enteropathy,HP:0002611
ORPHA:92050,Congenital tufting enteropathy,HP:0002652
ORPHA:92050,Congenital tufting enteropathy,HP:0011859
ORPHA:93383,Brachydactyly type B,HP:0001773
ORPHA:93383,Brachydactyly type B,HP:0001817
ORPHA:93383,Brachydactyly type B,HP:0005831
ORPHA:93383,Brachydactyly type B,HP:0008083
ORPHA:93383,Brachydactyly type B,HP:0009882
ORPHA:93383,Brachydactyly type B,HP:0010049
ORPHA:93383,Brachydactyly type B,HP:0005048
ORPHA:93383,Brachydactyly type B,HP:0006101
ORPHA:93383,Brachydactyly type B,HP:0009773
ORPHA:93383,Brachydactyly type B,HP:0010059
ORPHA:1184,Ataxia-photosensitivity-short stature syndrome,HP:0000164
ORPHA:1184,Ataxia-photosensitivity-short stature syndrome,HP:0000218
ORPHA:1184,Ataxia-photosensitivity-short stature syndrome,HP:0000486
ORPHA:1184,Ataxia-photosensitivity-short stature syndrome,HP:0000958
ORPHA:1184,Ataxia-photosensitivity-short stature syndrome,HP:0000992
ORPHA:1184,Ataxia-photosensitivity-short stature syndrome,HP:0001025
ORPHA:1184,Ataxia-photosensitivity-short stature syndrome,HP:0001251
ORPHA:1184,Ataxia-photosensitivity-short stature syndrome,HP:0001288
ORPHA:1184,Ataxia-photosensitivity-short stature syndrome,HP:0001315
ORPHA:1184,Ataxia-photosensitivity-short stature syndrome,HP:0030680
ORPHA:1184,Ataxia-photosensitivity-short stature syndrome,HP:0002967
ORPHA:1184,Ataxia-photosensitivity-short stature syndrome,HP:0004209
ORPHA:1184,Ataxia-photosensitivity-short stature syndrome,HP:0004322
ORPHA:1184,Ataxia-photosensitivity-short stature syndrome,HP:0007598
ORPHA:1184,Ataxia-photosensitivity-short stature syndrome,HP:0100022
ORPHA:1184,Ataxia-photosensitivity-short stature syndrome,HP:0100543
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0000570
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0001251
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0001336
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0002360
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0010543
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0000708
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0000737
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0002321
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0002664
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0003006
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0045084
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0100543
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0001298
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0002063
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0002861
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0003002
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0012226
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0030057
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0030357
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0031035
ORPHA:1183,Opsoclonus-myoclonus syndrome,HP:0100526
ORPHA:1182,Spastic ataxia with congenital miosis,HP:0000639
ORPHA:1182,Spastic ataxia with congenital miosis,HP:0001250
ORPHA:1182,Spastic ataxia with congenital miosis,HP:0001251
ORPHA:1182,Spastic ataxia with congenital miosis,HP:0001260
ORPHA:1182,Spastic ataxia with congenital miosis,HP:0001347
ORPHA:1182,Spastic ataxia with congenital miosis,HP:0002497
ORPHA:1182,Spastic ataxia with congenital miosis,HP:0004374
ORPHA:1182,Spastic ataxia with congenital miosis,HP:0007728
ORPHA:1180,Ataxia-hypogonadism-choroidal dystrophy syndrome,HP:0000044
ORPHA:1180,Ataxia-hypogonadism-choroidal dystrophy syndrome,HP:0001251
ORPHA:1180,Ataxia-hypogonadism-choroidal dystrophy syndrome,HP:0001135
ORPHA:140936,Lelis syndrome,HP:0000956
ORPHA:140936,Lelis syndrome,HP:0000966
ORPHA:140936,Lelis syndrome,HP:0008070
ORPHA:140936,Lelis syndrome,HP:0000153
ORPHA:140936,Lelis syndrome,HP:0000221
ORPHA:140936,Lelis syndrome,HP:0000668
ORPHA:140936,Lelis syndrome,HP:0000972
ORPHA:140936,Lelis syndrome,HP:0001249
ORPHA:140936,Lelis syndrome,HP:0008404
ORPHA:140936,Lelis syndrome,HP:0010802
ORPHA:140936,Lelis syndrome,HP:0000276
ORPHA:140936,Lelis syndrome,HP:0000303
ORPHA:140936,Lelis syndrome,HP:0000577
ORPHA:140936,Lelis syndrome,HP:0000582
ORPHA:140936,Lelis syndrome,HP:0000670
ORPHA:140936,Lelis syndrome,HP:0001045
ORPHA:140936,Lelis syndrome,HP:0001620
ORPHA:140936,Lelis syndrome,HP:0005338
ORPHA:140936,Lelis syndrome,HP:0007646
ORPHA:140936,Lelis syndrome,HP:0008388
ORPHA:140936,Lelis syndrome,HP:0011367
ORPHA:140936,Lelis syndrome,HP:0011800
ORPHA:140941,Short stature due to primary acid-labile subunit deficiency,HP:0000347
ORPHA:140941,Short stature due to primary acid-labile subunit deficiency,HP:0000823
ORPHA:140941,Short stature due to primary acid-labile subunit deficiency,HP:0002750
ORPHA:140941,Short stature due to primary acid-labile subunit deficiency,HP:0000855
ORPHA:140941,Short stature due to primary acid-labile subunit deficiency,HP:0001510
ORPHA:140941,Short stature due to primary acid-labile subunit deficiency,HP:0001956
ORPHA:140941,Short stature due to primary acid-labile subunit deficiency,HP:0030353
ORPHA:1188,Ataxia-deafness-intellectual disability syndrome,HP:0000174
ORPHA:1188,Ataxia-deafness-intellectual disability syndrome,HP:0000407
ORPHA:1188,Ataxia-deafness-intellectual disability syndrome,HP:0000486
ORPHA:1188,Ataxia-deafness-intellectual disability syndrome,HP:0000639
ORPHA:1188,Ataxia-deafness-intellectual disability syndrome,HP:0000762
ORPHA:1188,Ataxia-deafness-intellectual disability syndrome,HP:0001249
ORPHA:1188,Ataxia-deafness-intellectual disability syndrome,HP:0001251
ORPHA:1188,Ataxia-deafness-intellectual disability syndrome,HP:0001252
ORPHA:1188,Ataxia-deafness-intellectual disability syndrome,HP:0001315
ORPHA:1188,Ataxia-deafness-intellectual disability syndrome,HP:0002119
ORPHA:1188,Ataxia-deafness-intellectual disability syndrome,HP:0002120
ORPHA:1188,Ataxia-deafness-intellectual disability syndrome,HP:0002167
ORPHA:1188,Ataxia-deafness-intellectual disability syndrome,HP:0002650
ORPHA:1188,Ataxia-deafness-intellectual disability syndrome,HP:0003202
ORPHA:1188,Ataxia-deafness-intellectual disability syndrome,HP:0003457
ORPHA:1188,Ataxia-deafness-intellectual disability syndrome,HP:0005692
ORPHA:1188,Ataxia-deafness-intellectual disability syndrome,HP:0007360
ORPHA:729,Polycythemia vera,HP:0000225
ORPHA:729,Polycythemia vera,HP:0000360
ORPHA:729,Polycythemia vera,HP:0000421
ORPHA:729,Polycythemia vera,HP:0000822
ORPHA:729,Polycythemia vera,HP:0000978
ORPHA:729,Polycythemia vera,HP:0000989
ORPHA:729,Polycythemia vera,HP:0001297
ORPHA:729,Polycythemia vera,HP:0001409
ORPHA:729,Polycythemia vera,HP:0001681
ORPHA:729,Polycythemia vera,HP:0001744
ORPHA:729,Polycythemia vera,HP:0001824
ORPHA:729,Polycythemia vera,HP:0002027
ORPHA:729,Polycythemia vera,HP:0002093
ORPHA:729,Polycythemia vera,HP:0002204
ORPHA:729,Polycythemia vera,HP:0002239
ORPHA:729,Polycythemia vera,HP:0002240
ORPHA:729,Polycythemia vera,HP:0002315
ORPHA:729,Polycythemia vera,HP:0002321
ORPHA:729,Polycythemia vera,HP:0002488
ORPHA:729,Polycythemia vera,HP:0002639
ORPHA:729,Polycythemia vera,HP:0002829
ORPHA:729,Polycythemia vera,HP:0002863
ORPHA:729,Polycythemia vera,HP:0004417
ORPHA:729,Polycythemia vera,HP:0004420
ORPHA:729,Polycythemia vera,HP:0004936
ORPHA:729,Polycythemia vera,HP:0011974
ORPHA:729,Polycythemia vera,HP:0012378
ORPHA:729,Polycythemia vera,HP:0030242
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0000822
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0000855
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0100578
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0000819
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0000831
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0000991
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0002155
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0002240
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0003635
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0003712
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0008065
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0000869
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0000963
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0002621
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0009042
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0000147
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0000292
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0000876
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0000956
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0001397
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0001635
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0001639
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0001677
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0001733
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0001744
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0002149
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0002230
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0003198
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0003326
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0003707
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0009800
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0012084
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0100601
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0100607
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0000786
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0001394
ORPHA:79083,PPARG-related familial partial lipodystrophy,HP:0007457
ORPHA:728,Relapsing polychondritis,HP:0000083
ORPHA:728,Relapsing polychondritis,HP:0000093
ORPHA:728,Relapsing polychondritis,HP:0000407
ORPHA:728,Relapsing polychondritis,HP:0000491
ORPHA:728,Relapsing polychondritis,HP:0000509
ORPHA:728,Relapsing polychondritis,HP:0000518
ORPHA:728,Relapsing polychondritis,HP:0000554
ORPHA:728,Relapsing polychondritis,HP:0000790
ORPHA:728,Relapsing polychondritis,HP:0000979
ORPHA:728,Relapsing polychondritis,HP:0001369
ORPHA:728,Relapsing polychondritis,HP:0001376
ORPHA:728,Relapsing polychondritis,HP:0001545
ORPHA:728,Relapsing polychondritis,HP:0001596
ORPHA:728,Relapsing polychondritis,HP:0001601
ORPHA:728,Relapsing polychondritis,HP:0001646
ORPHA:728,Relapsing polychondritis,HP:0001701
ORPHA:728,Relapsing polychondritis,HP:0002094
ORPHA:728,Relapsing polychondritis,HP:0002321
ORPHA:728,Relapsing polychondritis,HP:0002617
ORPHA:728,Relapsing polychondritis,HP:0002793
ORPHA:728,Relapsing polychondritis,HP:0002829
ORPHA:728,Relapsing polychondritis,HP:0004306
ORPHA:728,Relapsing polychondritis,HP:0004418
ORPHA:728,Relapsing polychondritis,HP:0004422
ORPHA:728,Relapsing polychondritis,HP:0004936
ORPHA:728,Relapsing polychondritis,HP:0005310
ORPHA:728,Relapsing polychondritis,HP:0006824
ORPHA:728,Relapsing polychondritis,HP:0010783
ORPHA:728,Relapsing polychondritis,HP:0011107
ORPHA:728,Relapsing polychondritis,HP:0012115
ORPHA:728,Relapsing polychondritis,HP:0012733
ORPHA:728,Relapsing polychondritis,HP:0012735
ORPHA:728,Relapsing polychondritis,HP:0012819
ORPHA:728,Relapsing polychondritis,HP:0100532
ORPHA:728,Relapsing polychondritis,HP:0100533
ORPHA:728,Relapsing polychondritis,HP:0100534
ORPHA:728,Relapsing polychondritis,HP:0100662
ORPHA:728,Relapsing polychondritis,HP:0100750
ORPHA:728,Relapsing polychondritis,HP:0100758
ORPHA:728,Relapsing polychondritis,HP:0100820
ORPHA:728,Relapsing polychondritis,HP:0200047
ORPHA:79084,"Familial partial lipodystrophy, Köbberling type",HP:0000147
ORPHA:79084,"Familial partial lipodystrophy, Köbberling type",HP:0000819
ORPHA:79084,"Familial partial lipodystrophy, Köbberling type",HP:0000822
ORPHA:79084,"Familial partial lipodystrophy, Köbberling type",HP:0000842
ORPHA:79084,"Familial partial lipodystrophy, Köbberling type",HP:0000855
ORPHA:79084,"Familial partial lipodystrophy, Köbberling type",HP:0000956
ORPHA:79084,"Familial partial lipodystrophy, Köbberling type",HP:0000991
ORPHA:79084,"Familial partial lipodystrophy, Köbberling type",HP:0001397
ORPHA:79084,"Familial partial lipodystrophy, Köbberling type",HP:0001677
ORPHA:79084,"Familial partial lipodystrophy, Köbberling type",HP:0001733
ORPHA:79084,"Familial partial lipodystrophy, Köbberling type",HP:0002240
ORPHA:79084,"Familial partial lipodystrophy, Köbberling type",HP:0100578
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0000505
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0000618
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0000648
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0001324
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0002300
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0002719
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0002788
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0003431
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0003444
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0007258
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0007377
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0008527
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0030272
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0032169
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0000467
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0000639
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0001251
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0001256
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0001270
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0001284
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0002342
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0002445
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0003537
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0004887
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0008311
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0008936
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0009830
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0011185
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0011476
ORPHA:1187,Lethal ataxia with deafness and optic atrophy,HP:0012389
ORPHA:1186,Infantile-onset spinocerebellar ataxia,HP:0000365
ORPHA:1186,Infantile-onset spinocerebellar ataxia,HP:0000602
ORPHA:1186,Infantile-onset spinocerebellar ataxia,HP:0000648
ORPHA:1186,Infantile-onset spinocerebellar ataxia,HP:0001251
ORPHA:1186,Infantile-onset spinocerebellar ataxia,HP:0001315
ORPHA:1186,Infantile-onset spinocerebellar ataxia,HP:0002270
ORPHA:1186,Infantile-onset spinocerebellar ataxia,HP:0100022
ORPHA:79085,AKT2-related familial partial lipodystrophy,HP:0000855
ORPHA:79085,AKT2-related familial partial lipodystrophy,HP:0009125
ORPHA:79085,AKT2-related familial partial lipodystrophy,HP:0000956
ORPHA:79085,AKT2-related familial partial lipodystrophy,HP:0001397
ORPHA:79085,AKT2-related familial partial lipodystrophy,HP:0002155
ORPHA:79085,AKT2-related familial partial lipodystrophy,HP:0002240
ORPHA:79085,AKT2-related familial partial lipodystrophy,HP:0003292
ORPHA:79085,AKT2-related familial partial lipodystrophy,HP:0003077
ORPHA:79085,AKT2-related familial partial lipodystrophy,HP:0008993
ORPHA:79085,AKT2-related familial partial lipodystrophy,HP:0030685
ORPHA:79085,AKT2-related familial partial lipodystrophy,HP:0000147
ORPHA:79085,AKT2-related familial partial lipodystrophy,HP:0000831
ORPHA:79085,AKT2-related familial partial lipodystrophy,HP:0000876
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0000256
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0000268
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0000286
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0000337
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0000368
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0000463
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0000508
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0000520
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0000639
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0000648
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0000974
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0001252
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0001263
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0002208
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0002714
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0002816
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0002967
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0003100
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0003196
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0003298
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0003457
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0004322
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0004349
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0005692
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0007360
ORPHA:1185,Spinocerebellar ataxia-dysmorphism syndrome,HP:0012471
ORPHA:79086,Acquired generalized lipodystrophy,HP:0009064
ORPHA:79086,Acquired generalized lipodystrophy,HP:0000842
ORPHA:79086,Acquired generalized lipodystrophy,HP:0000855
ORPHA:79086,Acquired generalized lipodystrophy,HP:0000831
ORPHA:79086,Acquired generalized lipodystrophy,HP:0001397
ORPHA:79086,Acquired generalized lipodystrophy,HP:0001638
ORPHA:79086,Acquired generalized lipodystrophy,HP:0002960
ORPHA:79086,Acquired generalized lipodystrophy,HP:0003119
ORPHA:79086,Acquired generalized lipodystrophy,HP:0003707
ORPHA:79086,Acquired generalized lipodystrophy,HP:0005328
ORPHA:79086,Acquired generalized lipodystrophy,HP:0011025
ORPHA:79086,Acquired generalized lipodystrophy,HP:0000093
ORPHA:79086,Acquired generalized lipodystrophy,HP:0000147
ORPHA:79086,Acquired generalized lipodystrophy,HP:0000822
ORPHA:79086,Acquired generalized lipodystrophy,HP:0000956
ORPHA:79086,Acquired generalized lipodystrophy,HP:0001394
ORPHA:79086,Acquired generalized lipodystrophy,HP:0001735
ORPHA:79086,Acquired generalized lipodystrophy,HP:0002155
ORPHA:79086,Acquired generalized lipodystrophy,HP:0002230
ORPHA:79086,Acquired generalized lipodystrophy,HP:0002240
ORPHA:79086,Acquired generalized lipodystrophy,HP:0003198
ORPHA:79086,Acquired generalized lipodystrophy,HP:0005339
ORPHA:79086,Acquired generalized lipodystrophy,HP:0005616
ORPHA:79086,Acquired generalized lipodystrophy,HP:0007440
ORPHA:79086,Acquired generalized lipodystrophy,HP:0012490
ORPHA:79086,Acquired generalized lipodystrophy,HP:0002665
ORPHA:79086,Acquired generalized lipodystrophy,HP:0009592
ORPHA:79086,Acquired generalized lipodystrophy,HP:0012064
ORPHA:79087,Acquired partial lipodystrophy,HP:0100578
ORPHA:79087,Acquired partial lipodystrophy,HP:0000365
ORPHA:79087,Acquired partial lipodystrophy,HP:0001249
ORPHA:79087,Acquired partial lipodystrophy,HP:0001250
ORPHA:79087,Acquired partial lipodystrophy,HP:0002960
ORPHA:79087,Acquired partial lipodystrophy,HP:0003198
ORPHA:79087,Acquired partial lipodystrophy,HP:0005328
ORPHA:79087,Acquired partial lipodystrophy,HP:0005421
ORPHA:79087,Acquired partial lipodystrophy,HP:0100827
ORPHA:79087,Acquired partial lipodystrophy,HP:0000093
ORPHA:79087,Acquired partial lipodystrophy,HP:0000855
ORPHA:79087,Acquired partial lipodystrophy,HP:0001397
ORPHA:79087,Acquired partial lipodystrophy,HP:0002230
ORPHA:79087,Acquired partial lipodystrophy,HP:0002721
ORPHA:79087,Acquired partial lipodystrophy,HP:0002829
ORPHA:79087,Acquired partial lipodystrophy,HP:0002907
ORPHA:79087,Acquired partial lipodystrophy,HP:0100820
ORPHA:725,Continuous spikes and waves during sleep,HP:0001250
ORPHA:725,Continuous spikes and waves during sleep,HP:0011182
ORPHA:725,Continuous spikes and waves during sleep,HP:0031491
ORPHA:725,Continuous spikes and waves during sleep,HP:0001249
ORPHA:725,Continuous spikes and waves during sleep,HP:0002069
ORPHA:725,Continuous spikes and waves during sleep,HP:0002349
ORPHA:725,Continuous spikes and waves during sleep,HP:0002376
ORPHA:725,Continuous spikes and waves during sleep,HP:0002384
ORPHA:725,Continuous spikes and waves during sleep,HP:0006813
ORPHA:725,Continuous spikes and waves during sleep,HP:0007270
