feature_set,pca_dim,model_name,C,gamma,n_inner_genes,mean_accuracy,mean_balanced_accuracy,mean_roc_auc,mean_gof_f1,mean_average_precision,outer_target_gene
wt_mut_site,128,logistic_regression,10.0,none,6,0.7109738922025667,0.7342799726728299,0.7423778271992557,0.655665426191742,0.7297206451176056,SCN2A
mutant_site,128,rbf_svm,1.0,scale,6,0.7266670675436048,0.7331287429501715,0.7989399819756963,0.7132302081368295,0.7885406124359631,SCN2A
mutant_site,32,linear_svm,0.01,none,6,0.7372198339721336,0.732081080295366,0.769817649281935,0.7151184585395112,0.7755289738507042,SCN2A
mutant_site,32,rbf_svm,1.0,scale,6,0.7394177865958795,0.7292295336938195,0.7866496598639455,0.7171762740183792,0.7781727240359569,SCN2A
mutant_site,32,logistic_regression,10.0,none,6,0.738958664271578,0.7273896738182453,0.7764597505668934,0.7069740793425003,0.7900133537891274,SCN2A
wt_mut_site,128,logistic_regression,1.0,none,6,0.7027771708910914,0.7270273707773708,0.7526502267573697,0.6365605420912327,0.7381468549256054,SCN2A
mutant_site,32,rbf_svm,10.0,scale,6,0.7232443244484442,0.7269866707366708,0.7798989040060468,0.6773358184929393,0.7934623171272829,SCN2A
mutant_site,32,logistic_regression,1.0,none,6,0.7378970931463126,0.7266774231059946,0.7784540525611954,0.7059872372372372,0.7913294263740873,SCN2A
wt_mut_site,64,logistic_regression,10.0,none,6,0.7187686701650557,0.7262726030583173,0.7489639659282515,0.6675441464850332,0.7397131672822045,SCN2A
mutant_site,128,linear_svm,1.0,none,6,0.7008669493270115,0.7247296354439211,0.7075938281295424,0.6343168550433796,0.7017514102511816,SCN2A
wt_mut_site,64,logistic_regression,1.0,none,6,0.7080159819930127,0.7245312227455084,0.7537792894935752,0.6636710780259167,0.7498787088861469,SCN2A
mutant_site,128,logistic_regression,10.0,none,6,0.7053322542148046,0.7239141810570381,0.7471738909238909,0.6545377320606679,0.72869585749716,SCN2A
wt_mut_site,128,rbf_svm,1.0,scale,6,0.7078783660776558,0.7238949212163498,0.7920115268329554,0.7001032695035142,0.7648807859146363,SCN2A
wt_site,128,linear_svm,0.1,none,6,0.6970853307858212,0.7226092360020931,0.7537156956799814,0.6531538157128693,0.6995481953629374,SCN2A
wt_mut_site,64,rbf_svm,10.0,scale,6,0.7066669020213214,0.7225572707715564,0.7780833914762487,0.6481329424877812,0.7783726711281241,SCN2A
mutant_site,32,linear_svm,0.1,none,6,0.7343907904303147,0.7221633525204955,0.7464620036048607,0.7018450636871689,0.7709058546124651,SCN2A
wt_mut_site,64,linear_svm,0.01,none,6,0.7374248049533385,0.7217799726728299,0.7532879818594104,0.699301494476933,0.7489793682865672,SCN2A
wt_mut_site,32,rbf_svm,1.0,scale,6,0.7116400088181019,0.7210437380080238,0.771474358974359,0.6870690583925878,0.7708778368036943,SCN2A
mutant_site,32,linear_svm,1.0,none,6,0.7333292193050492,0.720080019187162,0.7499058811558812,0.6995112324698426,0.7721415054549364,SCN2A
wt_site,128,logistic_regression,10.0,none,6,0.7053651460272287,0.719615602651317,0.7493720565149137,0.6646932805998435,0.7255918545074559,SCN2A
mutant_site,8,rbf_svm,1.0,0.01,6,0.7299362240770925,0.7194589801732659,0.7797408279551137,0.6958243060874639,0.7726116732995587,SCN2A
mutant_site,32,linear_svm,10.0,none,6,0.732267648179784,0.7193677684749114,0.7502605529391243,0.6986399354820407,0.7730643026450171,SCN2A
wt_site,64,rbf_svm,10.0,scale,6,0.6923538548387608,0.7180977091691377,0.7414624396767254,0.6335965233024057,0.7526456325683207,SCN2A
wt_site,128,rbf_svm,1.0,scale,6,0.6987004276496996,0.7180224867724867,0.7790779987208558,0.6925205842134358,0.765209857627695,SCN2A
mutant_site,32,logistic_regression,0.1,none,6,0.725542224122071,0.717088566195709,0.7826857666143381,0.6981691443765747,0.7954347384118424,SCN2A
wt_mut_site,16,rbf_svm,1.0,0.01,6,0.6981202767246785,0.7166012558869701,0.7637082824582825,0.6326173826173825,0.7315341249893123,SCN2A
mutant_site,32,logistic_regression,0.01,none,6,0.7242075763155542,0.7161967992325134,0.7753299610442467,0.7029436335937884,0.7897611792184612,SCN2A
wt_mut_site,16,rbf_svm,10.0,scale,6,0.718807334205617,0.7155681289609861,0.7983458340601198,0.6890392184276194,0.7613617520871537,SCN2A
mutant_site,16,linear_svm,0.1,none,6,0.7277870063255371,0.7141210971568115,0.7647221495435782,0.6863196094095924,0.7737246541030073,SCN2A
mutant_site,16,linear_svm,1.0,none,6,0.7267254352002716,0.7134088464445608,0.7699913512413512,0.6852900967122691,0.7718488118384124,SCN2A
mutant_site,16,linear_svm,10.0,none,6,0.7267254352002716,0.7134088464445608,0.7696722919937206,0.6852900967122691,0.7716209787298602,SCN2A
wt_site,32,rbf_svm,1.0,0.01,6,0.6929190792007285,0.7122957730100588,0.751696682946683,0.6054774904517161,0.7579133344858752,SCN2A
mutant_site,32,rbf_svm,1.0,0.01,6,0.6957437061214972,0.7120977237048666,0.7823107448107448,0.6176239898950633,0.7943562297303468,SCN2A
wt_mut_site,128,linear_svm,0.1,none,6,0.6791569847613688,0.7119814378742951,0.7210353799639514,0.5952492798567478,0.7077637705295947,SCN2A
wt_mut_site,128,logistic_regression,0.01,none,6,0.7195164347296302,0.7115399151113437,0.7867604947962091,0.6927025942022379,0.7762816624632904,SCN2A
mutant_site,32,rbf_svm,10.0,0.01,6,0.6877917468463072,0.711260829117972,0.7916877434734578,0.6119042785171818,0.7901179036224105,SCN2A
wt_mut_site,128,linear_svm,10.0,none,6,0.6793537902034149,0.7104933426361998,0.7283911855340427,0.6270213686063961,0.7157725345839755,SCN2A
wt_site,16,rbf_svm,1.0,0.01,6,0.6938800919238973,0.7078870864585151,0.7450240566311995,0.6411571760836466,0.7272128735873703,SCN2A
mutant_site,16,rbf_svm,10.0,0.01,6,0.6982794749680804,0.7064611314611314,0.765890095354381,0.6206378461247132,0.7355985513017091,SCN2A
mutant_site,128,linear_svm,10.0,none,6,0.6884476746126548,0.7055969823826967,0.7138932496075353,0.6281604635421605,0.7140923454368598,SCN2A
wt_site,32,rbf_svm,10.0,0.01,6,0.6933628858230011,0.7049690388976103,0.7329768445839875,0.6025766611937923,0.7487404684077087,SCN2A
wt_site,128,logistic_regression,0.01,none,6,0.711635203058076,0.7037000697714983,0.7550220943078085,0.6883256468109745,0.7674182844346648,SCN2A
mutant_site,8,logistic_regression,0.01,none,6,0.7186529417222408,0.7020128350485493,0.6777283562997849,0.6837204397131442,0.6893560460094762,SCN2A
wt_site,16,logistic_regression,1.0,none,6,0.7003544936986364,0.7015418774347345,0.731386272457701,0.6798341152179028,0.7684102230646827,SCN2A
wt_site,16,logistic_regression,10.0,none,6,0.7003544936986364,0.7015418774347345,0.731386272457701,0.6798341152179028,0.7684102230646827,SCN2A
wt_mut_site,8,rbf_svm,10.0,0.01,6,0.7148098945104202,0.7015371533228677,0.7408370399441827,0.6696274711247489,0.7353065552790924,SCN2A
mutant_site,64,linear_svm,1.0,none,6,0.7033694372221951,0.7013409209837781,0.749148569684284,0.664981285961678,0.7535205832971726,SCN2A
wt_site,128,linear_svm,10.0,none,6,0.6783328936700843,0.7011021716378859,0.7268402232687947,0.6365697406089562,0.7183544578879696,SCN2A
wt_mut_site,16,rbf_svm,10.0,0.01,6,0.6956533301892606,0.7009993313564742,0.7317205942205942,0.6060568727077266,0.7480464672052154,SCN2A
mutant_site,16,linear_svm,0.01,none,6,0.7203499151277262,0.7009440955869527,0.7509731670445956,0.6695530375762934,0.7664025328987895,SCN2A
wt_site,16,rbf_svm,10.0,0.01,6,0.6922692447553338,0.699892798999942,0.7200480405837548,0.6317787246525565,0.7065450515328294,SCN2A
wt_mut_site,128,linear_svm,1.0,none,6,0.6657601929404627,0.6996951130879703,0.7376475376475377,0.592371035043019,0.7190518589285898,SCN2A
delta_site,64,linear_svm,0.1,none,6,0.7257945190808747,0.6982204633990348,0.7042880400023258,0.6656628201519842,0.6920796707214193,SCN2A
mutant_site,64,logistic_regression,0.01,none,6,0.7124536952262863,0.6973228821443107,0.7651549508692366,0.6872049988219587,0.7798591741388923,SCN2A
mutant_site,128,linear_svm,0.1,none,6,0.6698137547690576,0.696328638292924,0.7322773126344555,0.5941631769075836,0.7166436126566609,SCN2A
wt_mut_site,32,logistic_regression,0.01,none,6,0.7043451107031063,0.6959372637944067,0.7667905837548695,0.6822189826720523,0.7923395188761576,SCN2A
mutant_site,8,rbf_svm,10.0,0.1,6,0.6674593991105618,0.6959296325367754,0.7427059712773998,0.5616219667943806,0.7483897353298813,SCN2A
wt_site,64,logistic_regression,0.1,none,6,0.709641261326751,0.6958533199604627,0.7125210768067912,0.6685093492538935,0.7401939649546126,SCN2A
mutant_site,8,logistic_regression,0.1,none,6,0.7169822724103477,0.6957806413163556,0.6773736845165416,0.6777362324730746,0.690239732473448,SCN2A
mutant_site,16,logistic_regression,0.01,none,6,0.7145231086544407,0.695629106343392,0.7332264957264957,0.6907710452602093,0.7588144759056304,SCN2A
wt_mut_site,32,logistic_regression,0.1,none,6,0.7049542088897341,0.6934712773998489,0.7627085877085876,0.6793401275860664,0.7850978671283273,SCN2A
mutant_site,8,rbf_svm,1.0,scale,6,0.6968239654865794,0.6931362288505145,0.7269278010349439,0.676114009849028,0.7390243418396137,SCN2A
wt_mut_site,16,logistic_regression,0.1,none,6,0.7072648576493052,0.6916008924937497,0.7511664922379208,0.6884993614303959,0.7669842978149708,SCN2A
wt_mut_site,32,logistic_regression,1.0,none,6,0.6984400224392419,0.6912861939647654,0.7570018605732892,0.6625188536953243,0.7801279907131752,SCN2A
wt_mut_site,32,logistic_regression,10.0,none,6,0.6984400224392419,0.6912861939647654,0.7567867317867317,0.6625188536953243,0.7802052799677123,SCN2A
mutant_site,64,linear_svm,10.0,none,6,0.6980615815958683,0.6911648206291064,0.7380065701494273,0.6538593873640514,0.7436679860568484,SCN2A
mutant_site,8,linear_svm,1.0,none,6,0.7066057859377372,0.6909318855747427,0.6812790714576429,0.6718207879639685,0.6885597658861541,SCN2A
mutant_site,8,linear_svm,10.0,none,6,0.7066057859377372,0.6909318855747427,0.6812434589220303,0.6718207879639685,0.6885278897477205,SCN2A
mutant_site,8,linear_svm,0.1,none,6,0.7066057859377372,0.6909318855747427,0.6785623437409152,0.6718207879639685,0.687073765095375,SCN2A
wt_mut_site,16,linear_svm,0.1,none,6,0.7061585291625256,0.6903093929879645,0.7614566980638409,0.6887761158594491,0.7765832844412165,SCN2A
wt_mut_site,32,rbf_svm,10.0,0.01,6,0.6740976528480908,0.6889524827024828,0.7570280248851677,0.5691719374122671,0.7683534175601848,SCN2A
wt_mut_site,16,linear_svm,10.0,none,6,0.7061585291625256,0.6889383103668818,0.7590590295947438,0.6873724515568487,0.7745991356418606,SCN2A
wt_site,64,linear_svm,0.01,none,6,0.6900405565318478,0.6887755102040817,0.7138834379905808,0.649542324052128,0.7342460340051233,SCN2A
wt_mut_site,16,linear_svm,1.0,none,6,0.7050969580372602,0.6882260596546311,0.7590946421303565,0.6863272854500925,0.7746977019501041,SCN2A
wt_site,64,logistic_regression,1.0,none,6,0.7048740154273573,0.6880367317867319,0.7193274318274319,0.6569077749599147,0.7238273376271639,SCN2A
mutant_site,64,rbf_svm,10.0,0.01,6,0.6799862920160794,0.6879030030815745,0.7787901912901912,0.5597947611265642,0.7931439791562651,SCN2A
wt_mut_site,32,rbf_svm,1.0,0.01,6,0.6719745105975599,0.6875279812779813,0.7473708500494215,0.5672820248207245,0.7666459631049333,SCN2A
wt_site,128,logistic_regression,0.1,none,6,0.7013075567165591,0.6873626373626373,0.7432554218268503,0.665970971985691,0.741185015446212,SCN2A
wt_site,128,linear_svm,0.01,none,6,0.6828848744801826,0.6867623117623118,0.7555711814640386,0.6426152468351957,0.7366899160183994,SCN2A
wt_site,64,logistic_regression,0.01,none,6,0.6905770834892015,0.6858461974533402,0.736285176463748,0.6661383823148529,0.7683108146544279,SCN2A
wt_site,64,logistic_regression,10.0,none,6,0.7012368291129234,0.6854639077853363,0.7315984940984941,0.6546512390859154,0.7282825019296012,SCN2A
delta_site,64,linear_svm,10.0,none,6,0.712454350170573,0.6850754404325833,0.6881457497528927,0.6554194687321622,0.6873480630959997,SCN2A
wt_mut_site,16,rbf_svm,1.0,scale,6,0.6994356717208973,0.6847978080120937,0.7283355863713007,0.6725838553994535,0.7396500253929729,SCN2A
mutant_site,16,rbf_svm,0.1,scale,6,0.7085641926886238,0.6839303883946742,0.7245395807895808,0.6546221809379704,0.7452536619898268,SCN2A
wt_mut_site,16,logistic_regression,0.01,none,6,0.6997653713127531,0.6837661346589918,0.7415231263445549,0.6834826230277177,0.7617301891290976,SCN2A
wt_site,32,logistic_regression,1.0,none,6,0.6899396770369354,0.6831036688179545,0.7283192336763765,0.6566745793155808,0.7728255286082958,SCN2A
wt_site,32,logistic_regression,10.0,none,6,0.6899396770369354,0.6831036688179545,0.7279289493575208,0.6566745793155808,0.7722249038497396,SCN2A
mutant_site,8,logistic_regression,1.0,none,6,0.702250832782925,0.6826040031397174,0.6793781615210186,0.6569999938420991,0.6958790059535956,SCN2A
mutant_site,8,logistic_regression,10.0,none,6,0.702250832782925,0.6826040031397174,0.6793781615210186,0.6569999938420991,0.6958790059535956,SCN2A
wt_site,128,linear_svm,1.0,none,6,0.658665550420452,0.6824208529565672,0.7213613436827723,0.6086114898416065,0.6982165564981249,SCN2A
wt_mut_site,64,logistic_regression,0.01,none,6,0.6844067013235965,0.6822747688819119,0.7555831734403163,0.6673978813297698,0.7723955019088211,SCN2A
mutant_site,64,rbf_svm,1.0,0.01,6,0.6756715190553232,0.6822049973835688,0.7654721931507646,0.5569401444788441,0.7819356002532318,SCN2A
wt_site,128,rbf_svm,10.0,scale,6,0.6879107648956531,0.6818746729461015,0.7519779492993779,0.6422404608760445,0.7492671891935411,SCN2A
wt_site,64,rbf_svm,1.0,scale,6,0.6584426694773814,0.6814793011221583,0.7585001308215594,0.6522819803967463,0.7603664244296254,SCN2A
delta_site,64,linear_svm,1.0,none,6,0.7043379828678823,0.6799737630094773,0.6926685417756846,0.6548574037093129,0.6918383947683758,SCN2A
mutant_site,8,linear_svm,0.01,none,6,0.693613504081902,0.6798120530263386,0.6796528867957439,0.6523226082123325,0.6874364022463034,SCN2A
wt_mut_site,32,linear_svm,0.1,none,6,0.6853555210255319,0.6796670591313448,0.715969315076458,0.660320324711081,0.7601600639694807,SCN2A
wt_mut_site,16,linear_svm,0.01,none,6,0.6990352445254059,0.6793087534158962,0.757872187336473,0.6762712939183527,0.7782900502088484,SCN2A
wt_mut_site,32,linear_svm,10.0,none,6,0.6885402344013279,0.6790616460259318,0.7152599715099716,0.6597970384735091,0.757320517183642,SCN2A
wt_site,16,logistic_regression,0.1,none,6,0.6802389272056814,0.6777959474388046,0.7311660561660561,0.6665108970417436,0.770029015011994,SCN2A
wt_mut_site,32,linear_svm,1.0,none,6,0.6885402344013279,0.6776905634048491,0.7148326210826211,0.6580272726587995,0.7577135512919911,SCN2A
wt_mut_site,32,linear_svm,0.01,none,6,0.6749712517734104,0.6776000784929357,0.7139840979126694,0.6563822057903838,0.7609261540231517,SCN2A
wt_site,8,logistic_regression,0.01,none,6,0.690300146251611,0.6767889848246992,0.6708209779638351,0.6577937900306322,0.6923968370620419,SCN2A
delta_site,128,rbf_svm,10.0,scale,6,0.6758800518276976,0.6762962236176522,0.7369567271352985,0.5887874690105928,0.7247558411133302,SCN2A
mutant_site,16,logistic_regression,0.1,none,6,0.6912028529849451,0.6753873771730915,0.7430839002267574,0.659588208509564,0.7641084623329002,SCN2A
wt_mut_site,8,rbf_svm,10.0,scale,6,0.7009674524416033,0.6749665678237107,0.7435076167219025,0.655887192729298,0.7394453395660417,SCN2A
delta_site,64,rbf_svm,1.0,scale,6,0.6509415000615988,0.674793229257515,0.7350267457410314,0.5721062205559453,0.7030361708688844,SCN2A
mutant_site,8,rbf_svm,10.0,scale,6,0.6970005665353138,0.6743015582301296,0.7664816995174139,0.6556504319742446,0.7512547003436989,SCN2A
wt_site,64,linear_svm,10.0,none,6,0.6911639667311439,0.6737601023315309,0.7405583173440317,0.6434179197994987,0.7247786635771153,SCN2A
delta_site,64,rbf_svm,10.0,scale,6,0.6737646923566777,0.6732920518634805,0.7240693499622072,0.589344399703662,0.6967600884802846,SCN2A
delta_site,8,rbf_svm,1.0,scale,6,0.6360997087011951,0.6732081080295366,0.7007602186173615,0.5861110737442492,0.6703864668062183,SCN2A
wt_site,128,logistic_regression,1.0,none,6,0.6779269228390232,0.6717995959067388,0.7510211349497063,0.6394037005081009,0.7204113223335665,SCN2A
wt_mut_site,8,logistic_regression,0.01,none,6,0.6822719157372156,0.6717716146287575,0.6749262311762312,0.6514693201973903,0.6842830769762562,SCN2A
mutant_site,16,logistic_regression,1.0,none,6,0.6832910739038112,0.6707094162451305,0.7453314872957729,0.6464569464569464,0.7674385266742271,SCN2A
mutant_site,16,logistic_regression,10.0,none,6,0.6832910739038112,0.6707094162451305,0.7452602622245479,0.6464569464569464,0.7673536155674032,SCN2A
wt_site,64,linear_svm,1.0,none,6,0.6836445045938473,0.6697002732717019,0.7277272661201234,0.6374136533682214,0.7196898347277955,SCN2A
wt_site,8,rbf_svm,1.0,0.1,6,0.6573878306690369,0.6696646607360893,0.6905953834525264,0.5469261337073399,0.7180307252155886,SCN2A
wt_mut_site,8,linear_svm,0.1,none,6,0.6902521896573717,0.6694386301529159,0.6795108000465143,0.6574986167573774,0.6938912757070668,SCN2A
wt_mut_site,8,linear_svm,1.0,none,6,0.6891906185321063,0.6687263794406652,0.6792971248328391,0.6564077643341267,0.6942181444342662,SCN2A
wt_mut_site,8,linear_svm,10.0,none,6,0.6891906185321063,0.6687263794406652,0.679225899761614,0.6564077643341267,0.6940906423879046,SCN2A
mutant_site,8,rbf_svm,0.1,scale,6,0.6719977760048351,0.6682786789929648,0.6775419355776499,0.6495208696660603,0.6917975578318779,SCN2A
wt_mut_site,8,rbf_svm,10.0,0.1,6,0.6554559502249827,0.6680926216640503,0.7185025292168149,0.5185846214509514,0.7438171364863672,SCN2A
wt_mut_site,8,rbf_svm,1.0,0.01,6,0.6859159396274738,0.6676590935519506,0.7642301151229723,0.6513686688837043,0.7523305248700124,SCN2A
wt_mut_site,8,linear_svm,0.01,none,6,0.6825677634278634,0.6671238153381011,0.6779125966625966,0.648679619741786,0.6871113734380984,SCN2A
mutant_site,128,rbf_svm,10.0,0.01,6,0.6545506768755639,0.6661386563172277,0.7554610733182162,0.49836601307189543,0.7685618820130844,SCN2A
mutant_site,32,rbf_svm,0.1,scale,6,0.6818142393938067,0.6661288447002732,0.7375570527356241,0.6266693586462693,0.7537148091599061,SCN2A
wt_site,16,logistic_regression,0.01,none,6,0.6784110765810873,0.6659318855747427,0.721852651316937,0.6714357175446574,0.7587820421518333,SCN2A
wt_mut_site,16,logistic_regression,1.0,none,6,0.681163848883701,0.6648151782080354,0.751052023373452,0.6571071847542436,0.7683262826703388,SCN2A
wt_mut_site,16,logistic_regression,10.0,none,6,0.681163848883701,0.6648151782080354,0.751052023373452,0.6571071847542436,0.7682944376956781,SCN2A
wt_site,64,linear_svm,0.1,none,6,0.6813647370953264,0.6643224170009884,0.718674777603349,0.6309847761375003,0.725125636330321,SCN2A
wt_mut_site,64,rbf_svm,1.0,0.01,6,0.6678304675778252,0.6638376504447933,0.7545733036804466,0.5182613703780752,0.774771915921141,SCN2A
mutant_site,16,rbf_svm,10.0,0.1,6,0.6534009689620032,0.6635614715971859,0.746485260770975,0.5103439109791197,0.7620146997819085,SCN2A
delta_site,16,rbf_svm,1.0,scale,6,0.62084730767544,0.6634975143903715,0.7064538635967207,0.5599338025808615,0.6834556474619058,SCN2A
wt_mut_site,8,logistic_regression,0.1,none,6,0.6795396753000572,0.6634560875632304,0.676395066573638,0.6429657145509275,0.6890505446656213,SCN2A
delta_site,8,rbf_svm,10.0,scale,6,0.6350536967556237,0.6628546717832432,0.7077431827431827,0.5770719381763222,0.6951834110702056,SCN2A
delta_site,128,linear_svm,0.1,none,6,0.6829467135542132,0.6624251409965696,0.7000432437932438,0.6094748480089929,0.6983572969581079,SCN2A
wt_mut_site,8,rbf_svm,1.0,0.1,6,0.6511411772642266,0.6623946159660445,0.7344558549915693,0.5156615993131392,0.7724173991966184,SCN2A
wt_site,64,rbf_svm,1.0,0.01,6,0.6578521691567648,0.6623593668236526,0.7374825571254142,0.5302217001618826,0.7522185369187602,SCN2A
delta_site,64,linear_svm,0.01,none,6,0.6912009413131474,0.6620900924472354,0.7034987499273213,0.6430761838398577,0.7001458740574319,SCN2A
delta_site,128,linear_svm,0.01,none,6,0.67558420413705,0.6608403831618117,0.7120363102505959,0.6176326232247286,0.7130802052097952,SCN2A
delta_site,16,rbf_svm,0.1,scale,6,0.657016142343788,0.6606459677888249,0.7107535321821037,0.5830924769550996,0.6622146855626814,SCN2A
