outer_target_gene,inner_validation_gene,actual_pca_dim,feature_set,pca_dim,model_name,C,gamma,n_test,n_lof,n_gof,accuracy,balanced_accuracy,macro_f1,gof_f1,gof_precision,gof_recall,roc_auc,average_precision
SCN5A,SCN4A,8,wt_mut_site,8,rbf_svm,1.0,0.01,31,13,18,0.8064516129032258,0.8012820512820513,0.8012820512820513,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9230769230769231,0.9463719802106532
SCN5A,SCN8A,8,wt_mut_site,8,rbf_svm,1.0,0.01,22,8,14,0.8636363636363636,0.8660714285714286,0.8562091503267973,0.8888888888888888,0.9230769230769231,0.8571428571428571,0.9821428571428571,0.9901360544217686
SCN5A,SCN10A,8,wt_mut_site,8,rbf_svm,1.0,0.1,16,7,9,0.5625,0.6111111111111112,0.5151515151515151,0.36363636363636365,1.0,0.2222222222222222,0.6190476190476191,0.7413419913419914
SCN5A,SCN1A,8,wt_mut_site,8,rbf_svm,1.0,0.1,61,49,12,0.32786885245901637,0.5816326530612245,0.3249662618083671,0.36923076923076925,0.22641509433962265,1.0,0.6700680272108843,0.35291506919659904
SCN5A,SCN2A,8,wt_mut_site,8,rbf_svm,1.0,0.1,32,14,18,0.59375,0.623015873015873,0.5835835835835836,0.5185185185185185,0.7777777777777778,0.3888888888888889,0.753968253968254,0.7559745578817234
SCN5A,SCN3A,8,wt_mut_site,8,rbf_svm,1.0,0.1,12,2,10,0.8333333333333334,0.5,0.45454545454545453,0.9090909090909091,0.8333333333333334,1.0,0.85,0.9697979797979798
SCN5A,SCN4A,8,wt_mut_site,8,rbf_svm,1.0,0.1,31,13,18,0.6451612903225806,0.6730769230769231,0.6436781609195402,0.6206896551724138,0.8181818181818182,0.5,0.8162393162393162,0.8748706461141962
SCN5A,SCN8A,8,wt_mut_site,8,rbf_svm,1.0,0.1,22,8,14,0.7272727272727273,0.7857142857142857,0.7272727272727273,0.7272727272727273,1.0,0.5714285714285714,0.9821428571428571,0.9901360544217686
SCN5A,SCN10A,8,wt_mut_site,8,rbf_svm,10.0,scale,16,7,9,0.5625,0.5952380952380952,0.5465587044534412,0.46153846153846156,0.75,0.3333333333333333,0.6666666666666667,0.7789742664742665
SCN5A,SCN1A,8,wt_mut_site,8,rbf_svm,10.0,scale,61,49,12,0.5245901639344263,0.6096938775510204,0.4981560283687943,0.3829787234042553,0.2571428571428571,0.75,0.6326530612244897,0.27225092821662966
SCN5A,SCN2A,8,wt_mut_site,8,rbf_svm,10.0,scale,32,14,18,0.65625,0.6785714285714286,0.6532019704433498,0.6206896551724138,0.8181818181818182,0.5,0.6785714285714285,0.7464623432218891
SCN5A,SCN3A,8,wt_mut_site,8,rbf_svm,10.0,scale,12,2,10,0.9166666666666666,0.95,0.8736842105263158,0.9473684210526315,1.0,0.9,0.9,0.9833333333333333
SCN5A,SCN4A,8,wt_mut_site,8,rbf_svm,10.0,scale,31,13,18,0.8709677419354839,0.8568376068376069,0.8640350877192983,0.8947368421052632,0.85,0.9444444444444444,0.9188034188034189,0.9443468539208209
SCN5A,SCN8A,8,wt_mut_site,8,rbf_svm,10.0,scale,22,8,14,0.7727272727272727,0.8214285714285714,0.7722567287784678,0.782608695652174,1.0,0.6428571428571429,0.9464285714285714,0.9680289948147089
SCN5A,SCN10A,8,wt_mut_site,8,rbf_svm,10.0,0.01,16,7,9,0.75,0.7777777777777778,0.746031746031746,0.7142857142857143,1.0,0.5555555555555556,0.7777777777777778,0.8641414141414141
SCN5A,SCN1A,8,wt_mut_site,8,rbf_svm,10.0,0.01,61,49,12,0.4098360655737705,0.6011904761904762,0.4084051724137931,0.3793103448275862,0.2391304347826087,0.9166666666666666,0.7006802721088434,0.472020585820498
SCN5A,SCN2A,8,wt_mut_site,8,rbf_svm,10.0,0.01,32,14,18,0.65625,0.6547619047619048,0.6532019704433498,0.6857142857142857,0.7058823529411765,0.6666666666666666,0.7777777777777778,0.8370742247553842
SCN5A,SCN3A,8,wt_mut_site,8,rbf_svm,10.0,0.01,12,2,10,0.9166666666666666,0.75,0.8095238095238095,0.9523809523809523,0.9090909090909091,1.0,1.0,0.9999999999999999
SCN5A,SCN4A,8,wt_mut_site,8,rbf_svm,10.0,0.01,31,13,18,0.8064516129032258,0.7905982905982906,0.7960526315789473,0.8421052631578947,0.8,0.8888888888888888,0.8931623931623931,0.9296652421652423
SCN5A,SCN8A,8,wt_mut_site,8,rbf_svm,10.0,0.01,22,8,14,0.9545454545454546,0.9375,0.9494252873563218,0.9655172413793104,0.9333333333333333,1.0,1.0,0.9999999999999998
SCN5A,SCN10A,8,wt_mut_site,8,rbf_svm,10.0,0.1,16,7,9,0.625,0.6190476190476191,0.6190476190476191,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6825396825396826,0.7997312872312872
SCN5A,SCN1A,8,wt_mut_site,8,rbf_svm,10.0,0.1,61,49,12,0.32786885245901637,0.5816326530612245,0.3249662618083671,0.36923076923076925,0.22641509433962265,1.0,0.6802721088435374,0.3650732874403436
SCN5A,SCN2A,8,wt_mut_site,8,rbf_svm,10.0,0.1,32,14,18,0.59375,0.623015873015873,0.5835835835835836,0.5185185185185185,0.7777777777777778,0.3888888888888889,0.761904761904762,0.7975089494161149
SCN5A,SCN3A,8,wt_mut_site,8,rbf_svm,10.0,0.1,12,2,10,0.75,0.85,0.6974789915966386,0.8235294117647058,1.0,0.7,0.85,0.9697979797979798
SCN5A,SCN4A,8,wt_mut_site,8,rbf_svm,10.0,0.1,31,13,18,0.6451612903225806,0.6730769230769231,0.6436781609195402,0.6206896551724138,0.8181818181818182,0.5,0.8034188034188035,0.8708633762448574
SCN5A,SCN8A,8,wt_mut_site,8,rbf_svm,10.0,0.1,22,8,14,0.7272727272727273,0.7857142857142857,0.7272727272727273,0.7272727272727273,1.0,0.5714285714285714,0.9821428571428571,0.9901360544217686
SCN5A,SCN10A,16,wt_mut_site,16,logistic_regression,0.01,none,16,7,9,0.75,0.7619047619047619,0.75,0.75,0.8571428571428571,0.6666666666666666,0.6507936507936507,0.8281084656084656
SCN5A,SCN1A,16,wt_mut_site,16,logistic_regression,0.01,none,61,49,12,0.5081967213114754,0.5994897959183674,0.4847972972972973,0.375,0.25,0.75,0.7261904761904762,0.5126753692260848
SCN5A,SCN2A,16,wt_mut_site,16,logistic_regression,0.01,none,32,14,18,0.6875,0.6666666666666667,0.6666666666666667,0.75,0.6818181818181818,0.8333333333333334,0.7936507936507937,0.8401247048731569
SCN5A,SCN3A,16,wt_mut_site,16,logistic_regression,0.01,none,12,2,10,0.5,0.5,0.4375,0.625,0.8333333333333334,0.5,0.55,0.8737698412698411
SCN5A,SCN4A,16,wt_mut_site,16,logistic_regression,0.01,none,31,13,18,0.9032258064516129,0.8846153846153846,0.8963210702341138,0.9230769230769231,0.8571428571428571,1.0,0.9188034188034188,0.9334121240338993
SCN5A,SCN8A,16,wt_mut_site,16,logistic_regression,0.01,none,22,8,14,0.7727272727272727,0.7678571428571428,0.7603485838779956,0.8148148148148148,0.8461538461538461,0.7857142857142857,0.8482142857142857,0.9063766415657171
SCN5A,SCN10A,16,wt_mut_site,16,logistic_regression,0.1,none,16,7,9,0.75,0.7619047619047619,0.75,0.75,0.8571428571428571,0.6666666666666666,0.6507936507936507,0.8281084656084656
SCN5A,SCN1A,16,wt_mut_site,16,logistic_regression,0.1,none,61,49,12,0.5081967213114754,0.5994897959183674,0.4847972972972973,0.375,0.25,0.75,0.7244897959183674,0.5120568357128145
SCN5A,SCN2A,16,wt_mut_site,16,logistic_regression,0.1,none,32,14,18,0.6875,0.6666666666666667,0.6666666666666667,0.75,0.6818181818181818,0.8333333333333334,0.8095238095238095,0.8531503336501205
SCN5A,SCN3A,16,wt_mut_site,16,logistic_regression,0.1,none,12,2,10,0.5,0.5,0.4375,0.625,0.8333333333333334,0.5,0.6,0.8987698412698412
SCN5A,SCN4A,16,wt_mut_site,16,logistic_regression,0.1,none,31,13,18,0.9032258064516129,0.8952991452991452,0.8994594594594595,0.918918918918919,0.8947368421052632,0.9444444444444444,0.9188034188034188,0.9334121240338993
SCN5A,SCN8A,16,wt_mut_site,16,logistic_regression,0.1,none,22,8,14,0.7727272727272727,0.7678571428571428,0.7603485838779956,0.8148148148148148,0.8461538461538461,0.7857142857142857,0.8660714285714286,0.9206623558514313
SCN5A,SCN10A,16,wt_mut_site,16,logistic_regression,1.0,none,16,7,9,0.625,0.6666666666666666,0.6,0.5,1.0,0.3333333333333333,0.6349206349206349,0.809589947089947
SCN5A,SCN1A,16,wt_mut_site,16,logistic_regression,1.0,none,61,49,12,0.5081967213114754,0.6309523809523809,0.4916666666666667,0.4,0.2631578947368421,0.8333333333333334,0.7227891156462585,0.512630916879001
SCN5A,SCN2A,16,wt_mut_site,16,logistic_regression,1.0,none,32,14,18,0.75,0.7380952380952381,0.7408906882591093,0.7894736842105263,0.75,0.8333333333333334,0.8055555555555556,0.8452138257136126
SCN5A,SCN3A,16,wt_mut_site,16,logistic_regression,1.0,none,12,2,10,0.5,0.5,0.4375,0.625,0.8333333333333334,0.5,0.6,0.8987698412698412
SCN5A,SCN4A,16,wt_mut_site,16,logistic_regression,1.0,none,31,13,18,0.8709677419354839,0.8675213675213675,0.8675213675213675,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9188034188034188,0.9334121240338993
SCN5A,SCN8A,16,wt_mut_site,16,logistic_regression,1.0,none,22,8,14,0.7727272727272727,0.7678571428571428,0.7603485838779956,0.8148148148148148,0.8461538461538461,0.7857142857142857,0.8660714285714286,0.9206623558514313
SCN5A,SCN10A,16,wt_mut_site,16,logistic_regression,10.0,none,16,7,9,0.625,0.6666666666666666,0.6,0.5,1.0,0.3333333333333333,0.6349206349206349,0.809589947089947
SCN5A,SCN1A,16,wt_mut_site,16,logistic_regression,10.0,none,61,49,12,0.4918032786885246,0.620748299319728,0.4777685722176195,0.39215686274509803,0.2564102564102564,0.8333333333333334,0.7227891156462585,0.512630916879001
SCN5A,SCN2A,16,wt_mut_site,16,logistic_regression,10.0,none,32,14,18,0.75,0.7380952380952381,0.7408906882591093,0.7894736842105263,0.75,0.8333333333333334,0.8015873015873016,0.8359545664543534
SCN5A,SCN3A,16,wt_mut_site,16,logistic_regression,10.0,none,12,2,10,0.5,0.5,0.4375,0.625,0.8333333333333334,0.5,0.6,0.8987698412698412
SCN5A,SCN4A,16,wt_mut_site,16,logistic_regression,10.0,none,31,13,18,0.8709677419354839,0.8675213675213675,0.8675213675213675,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9188034188034188,0.9334121240338993
SCN5A,SCN8A,16,wt_mut_site,16,logistic_regression,10.0,none,22,8,14,0.7727272727272727,0.7678571428571428,0.7603485838779956,0.8148148148148148,0.8461538461538461,0.7857142857142857,0.8660714285714286,0.9206623558514313
SCN5A,SCN10A,16,wt_mut_site,16,linear_svm,0.01,none,16,7,9,0.625,0.6349206349206349,0.625,0.625,0.7142857142857143,0.5555555555555556,0.6031746031746033,0.775462962962963
SCN5A,SCN1A,16,wt_mut_site,16,linear_svm,0.01,none,61,49,12,0.5737704918032787,0.6717687074829932,0.5463386727688787,0.43478260869565216,0.29411764705882354,0.8333333333333334,0.6989795918367347,0.4825505514868361
SCN5A,SCN2A,16,wt_mut_site,16,linear_svm,0.01,none,32,14,18,0.71875,0.7182539682539683,0.716256157635468,0.7428571428571429,0.7647058823529411,0.7222222222222222,0.7658730158730158,0.8179814090552413
SCN5A,SCN3A,16,wt_mut_site,16,linear_svm,0.01,none,12,2,10,0.5,0.5,0.4375,0.625,0.8333333333333334,0.5,0.7,0.9263455988455987
SCN5A,SCN4A,16,wt_mut_site,16,linear_svm,0.01,none,31,13,18,0.9032258064516129,0.8846153846153846,0.8963210702341138,0.9230769230769231,0.8571428571428571,1.0,0.9401709401709402,0.955835168825365
SCN5A,SCN8A,16,wt_mut_site,16,linear_svm,0.01,none,22,8,14,0.8636363636363636,0.8660714285714286,0.8562091503267973,0.8888888888888888,0.9230769230769231,0.8571428571428571,0.8571428571428572,0.9122438737487386
SCN5A,SCN10A,16,wt_mut_site,16,linear_svm,0.1,none,16,7,9,0.6875,0.7063492063492063,0.6862745098039216,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.6190476190476191,0.7873677248677249
SCN5A,SCN1A,16,wt_mut_site,16,linear_svm,0.1,none,61,49,12,0.5737704918032787,0.6717687074829932,0.5463386727688787,0.43478260869565216,0.29411764705882354,0.8333333333333334,0.685374149659864,0.4831129679819851
SCN5A,SCN2A,16,wt_mut_site,16,linear_svm,0.1,none,32,14,18,0.71875,0.7023809523809523,0.7046153846153846,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.7857142857142857,0.8295591542071921
SCN5A,SCN3A,16,wt_mut_site,16,linear_svm,0.1,none,12,2,10,0.5,0.5,0.4375,0.625,0.8333333333333334,0.5,0.7,0.9263455988455987
SCN5A,SCN4A,16,wt_mut_site,16,linear_svm,0.1,none,31,13,18,0.7741935483870968,0.7841880341880342,0.7732497387669801,0.7878787878787878,0.8666666666666667,0.7222222222222222,0.9188034188034188,0.9352770767244454
SCN5A,SCN8A,16,wt_mut_site,16,linear_svm,0.1,none,22,8,14,0.8636363636363636,0.8660714285714286,0.8562091503267973,0.8888888888888888,0.9230769230769231,0.8571428571428571,0.8571428571428572,0.9122438737487386
SCN5A,SCN10A,16,wt_mut_site,16,linear_svm,1.0,none,16,7,9,0.75,0.7619047619047619,0.75,0.75,0.8571428571428571,0.6666666666666666,0.6190476190476191,0.7873677248677249
SCN5A,SCN1A,16,wt_mut_site,16,linear_svm,1.0,none,61,49,12,0.5737704918032787,0.6717687074829932,0.5463386727688787,0.43478260869565216,0.29411764705882354,0.8333333333333334,0.685374149659864,0.4831129679819851
SCN5A,SCN2A,16,wt_mut_site,16,linear_svm,1.0,none,32,14,18,0.75,0.7380952380952381,0.7408906882591093,0.7894736842105263,0.75,0.8333333333333334,0.7896825396825397,0.8331204077684456
SCN5A,SCN3A,16,wt_mut_site,16,linear_svm,1.0,none,12,2,10,0.5,0.5,0.4375,0.625,0.8333333333333334,0.5,0.7,0.9263455988455987
SCN5A,SCN4A,16,wt_mut_site,16,linear_svm,1.0,none,31,13,18,0.7741935483870968,0.7841880341880342,0.7732497387669801,0.7878787878787878,0.8666666666666667,0.7222222222222222,0.9188034188034188,0.9352770767244454
SCN5A,SCN8A,16,wt_mut_site,16,linear_svm,1.0,none,22,8,14,0.8636363636363636,0.8660714285714286,0.8562091503267973,0.8888888888888888,0.9230769230769231,0.8571428571428571,0.8571428571428572,0.9122438737487386
SCN5A,SCN10A,16,wt_mut_site,16,linear_svm,10.0,none,16,7,9,0.75,0.7619047619047619,0.75,0.75,0.8571428571428571,0.6666666666666666,0.6190476190476191,0.7873677248677249
SCN5A,SCN1A,16,wt_mut_site,16,linear_svm,10.0,none,61,49,12,0.5737704918032787,0.6717687074829932,0.5463386727688787,0.43478260869565216,0.29411764705882354,0.8333333333333334,0.685374149659864,0.4831129679819851
SCN5A,SCN2A,16,wt_mut_site,16,linear_svm,10.0,none,32,14,18,0.75,0.7380952380952381,0.7408906882591093,0.7894736842105263,0.75,0.8333333333333334,0.7896825396825397,0.8331204077684456
SCN5A,SCN3A,16,wt_mut_site,16,linear_svm,10.0,none,12,2,10,0.5,0.5,0.4375,0.625,0.8333333333333334,0.5,0.7,0.9263455988455987
SCN5A,SCN4A,16,wt_mut_site,16,linear_svm,10.0,none,31,13,18,0.7741935483870968,0.7841880341880342,0.7732497387669801,0.7878787878787878,0.8666666666666667,0.7222222222222222,0.9188034188034188,0.9352770767244454
SCN5A,SCN8A,16,wt_mut_site,16,linear_svm,10.0,none,22,8,14,0.8636363636363636,0.8660714285714286,0.8562091503267973,0.8888888888888888,0.9230769230769231,0.8571428571428571,0.8571428571428572,0.9122438737487386
SCN5A,SCN10A,16,wt_mut_site,16,rbf_svm,0.1,scale,16,7,9,0.5625,0.5476190476190476,0.5465587044534412,0.631578947368421,0.6,0.6666666666666666,0.6825396825396824,0.8222629222629223
SCN5A,SCN1A,16,wt_mut_site,16,rbf_svm,0.1,scale,61,49,12,0.21311475409836064,0.47874149659863946,0.1956043956043956,0.3142857142857143,0.1896551724137931,0.9166666666666666,0.7670068027210883,0.5316927481505845
SCN5A,SCN2A,16,wt_mut_site,16,rbf_svm,0.1,scale,32,14,18,0.65625,0.6706349206349207,0.6559139784946236,0.6451612903225806,0.7692307692307693,0.5555555555555556,0.7896825396825398,0.819347536994596
SCN5A,SCN3A,16,wt_mut_site,16,rbf_svm,0.1,scale,12,2,10,0.6666666666666666,0.4,0.4,0.8,0.8,0.8,0.6000000000000001,0.9105880230880231
SCN5A,SCN4A,16,wt_mut_site,16,rbf_svm,0.1,scale,31,13,18,0.8387096774193549,0.8076923076923077,0.8199767711962833,0.8780487804878049,0.782608695652174,1.0,0.7991452991452992,0.837292648427503
SCN5A,SCN8A,16,wt_mut_site,16,rbf_svm,0.1,scale,22,8,14,0.5909090909090909,0.6517857142857143,0.5900621118012422,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.8303571428571429,0.9074537390713859
SCN5A,SCN10A,16,wt_mut_site,16,rbf_svm,0.1,0.01,16,7,9,0.4375,0.5,0.30434782608695654,0.0,0.0,0.0,0.8253968253968254,0.8409171075837742
SCN5A,SCN1A,16,wt_mut_site,16,rbf_svm,0.1,0.01,61,49,12,0.19672131147540983,0.5,0.1643835616438356,0.3287671232876712,0.19672131147540983,1.0,0.6802721088435375,0.3383427600706951
SCN5A,SCN2A,16,wt_mut_site,16,rbf_svm,0.1,0.01,32,14,18,0.4375,0.5,0.30434782608695654,0.0,0.0,0.0,0.7738095238095238,0.7829889810803572
SCN5A,SCN3A,16,wt_mut_site,16,rbf_svm,0.1,0.01,12,2,10,0.8333333333333334,0.5,0.45454545454545453,0.9090909090909091,0.8333333333333334,1.0,1.0,0.9999999999999999
SCN5A,SCN4A,16,wt_mut_site,16,rbf_svm,0.1,0.01,31,13,18,0.7096774193548387,0.75,0.7047619047619047,0.6666666666666666,1.0,0.5,0.8760683760683761,0.9109607887239468
SCN5A,SCN8A,16,wt_mut_site,16,rbf_svm,0.1,0.01,22,8,14,0.36363636363636365,0.5,0.26666666666666666,0.0,0.0,0.0,0.9821428571428572,0.9910714285714284
SCN5A,SCN10A,16,wt_mut_site,16,rbf_svm,0.1,0.1,16,7,9,0.4375,0.5,0.30434782608695654,0.0,0.0,0.0,0.7063492063492063,0.8202279202279203
SCN5A,SCN1A,16,wt_mut_site,16,rbf_svm,0.1,0.1,61,49,12,0.19672131147540983,0.5,0.1643835616438356,0.3287671232876712,0.19672131147540983,1.0,0.6224489795918369,0.33755473159062194
SCN5A,SCN2A,16,wt_mut_site,16,rbf_svm,0.1,0.1,32,14,18,0.4375,0.5,0.30434782608695654,0.0,0.0,0.0,0.7301587301587302,0.7530324640469568
SCN5A,SCN3A,16,wt_mut_site,16,rbf_svm,0.1,0.1,12,2,10,0.8333333333333334,0.5,0.45454545454545453,0.9090909090909091,0.8333333333333334,1.0,0.925,0.9833333333333333
SCN5A,SCN4A,16,wt_mut_site,16,rbf_svm,0.1,0.1,31,13,18,0.6451612903225806,0.6944444444444444,0.6313513513513513,0.56,1.0,0.3888888888888889,0.7948717948717948,0.8634180437995249
SCN5A,SCN8A,16,wt_mut_site,16,rbf_svm,0.1,0.1,22,8,14,0.36363636363636365,0.5,0.26666666666666666,0.0,0.0,0.0,0.9732142857142857,0.9815476190476189
SCN5A,SCN10A,16,wt_mut_site,16,rbf_svm,1.0,scale,16,7,9,0.75,0.7619047619047619,0.75,0.75,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.8439814814814814
SCN5A,SCN1A,16,wt_mut_site,16,rbf_svm,1.0,scale,61,49,12,0.6557377049180327,0.6598639455782312,0.5926868044515103,0.43243243243243246,0.32,0.6666666666666666,0.6870748299319728,0.4703056594943131
SCN5A,SCN2A,16,wt_mut_site,16,rbf_svm,1.0,scale,32,14,18,0.71875,0.7103174603174603,0.7117117117117118,0.7567567567567568,0.7368421052631579,0.7777777777777778,0.7896825396825398,0.7794833216497753
SCN5A,SCN3A,16,wt_mut_site,16,rbf_svm,1.0,scale,12,2,10,0.5833333333333334,0.55,0.4957983193277311,0.7058823529411765,0.8571428571428571,0.6,0.75,0.9497222222222222
SCN5A,SCN4A,16,wt_mut_site,16,rbf_svm,1.0,scale,31,13,18,0.8387096774193549,0.8183760683760684,0.8272017837235228,0.8717948717948718,0.8095238095238095,0.9444444444444444,0.9188034188034189,0.9418540881776178
SCN5A,SCN8A,16,wt_mut_site,16,rbf_svm,1.0,scale,22,8,14,0.8181818181818182,0.8303571428571428,0.811965811965812,0.8461538461538461,0.9166666666666666,0.7857142857142857,0.9017857142857143,0.9472704991087342
SCN5A,SCN10A,16,wt_mut_site,16,rbf_svm,1.0,0.01,16,7,9,0.6875,0.7063492063492063,0.6862745098039216,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.8095238095238095,0.8645212811879479
SCN5A,SCN1A,16,wt_mut_site,16,rbf_svm,1.0,0.01,61,49,12,0.39344262295081966,0.5909863945578231,0.39278988431530804,0.3728813559322034,0.23404255319148937,0.9166666666666666,0.641156462585034,0.2989684445306583
SCN5A,SCN2A,16,wt_mut_site,16,rbf_svm,1.0,0.01,32,14,18,0.65625,0.6706349206349207,0.6559139784946236,0.6451612903225806,0.7692307692307693,0.5555555555555556,0.7936507936507937,0.8275216089463183
SCN5A,SCN3A,16,wt_mut_site,16,rbf_svm,1.0,0.01,12,2,10,0.75,0.45,0.42857142857142855,0.8571428571428571,0.8181818181818182,0.9,0.9,0.9833333333333333
SCN5A,SCN4A,16,wt_mut_site,16,rbf_svm,1.0,0.01,31,13,18,0.7741935483870968,0.7841880341880342,0.7732497387669801,0.7878787878787878,0.8666666666666667,0.7222222222222222,0.8717948717948718,0.9066072987899614
SCN5A,SCN8A,16,wt_mut_site,16,rbf_svm,1.0,0.01,22,8,14,0.9090909090909091,0.9285714285714286,0.905982905982906,0.9230769230769231,1.0,0.8571428571428571,0.9821428571428572,0.9910714285714284
SCN5A,SCN10A,16,wt_mut_site,16,rbf_svm,1.0,0.1,16,7,9,0.5,0.5555555555555556,0.4181818181818182,0.2,1.0,0.1111111111111111,0.6825396825396824,0.8109686609686609
SCN5A,SCN1A,16,wt_mut_site,16,rbf_svm,1.0,0.1,61,49,12,0.32786885245901637,0.5816326530612245,0.3249662618083671,0.36923076923076925,0.22641509433962265,1.0,0.620748299319728,0.33755473159062194
SCN5A,SCN2A,16,wt_mut_site,16,rbf_svm,1.0,0.1,32,14,18,0.5,0.5396825396825397,0.4666666666666667,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.7301587301587302,0.7388349331827593
SCN5A,SCN3A,16,wt_mut_site,16,rbf_svm,1.0,0.1,12,2,10,0.6666666666666666,0.8,0.625,0.75,1.0,0.6,0.925,0.9833333333333333
SCN5A,SCN4A,16,wt_mut_site,16,rbf_svm,1.0,0.1,31,13,18,0.6451612903225806,0.6837606837606838,0.6391534391534391,0.5925925925925926,0.8888888888888888,0.4444444444444444,0.7948717948717948,0.8634180437995249
SCN5A,SCN8A,16,wt_mut_site,16,rbf_svm,1.0,0.1,22,8,14,0.6818181818181818,0.75,0.681159420289855,0.6666666666666666,1.0,0.5,0.9732142857142857,0.9815476190476189
SCN5A,SCN10A,16,wt_mut_site,16,rbf_svm,10.0,scale,16,7,9,0.8125,0.8333333333333333,0.8117647058823529,0.8,1.0,0.6666666666666666,0.7936507936507936,0.8947649572649573
SCN5A,SCN1A,16,wt_mut_site,16,rbf_svm,10.0,scale,61,49,12,0.5245901639344263,0.5782312925170068,0.4894660894660895,0.35555555555555557,0.24242424242424243,0.6666666666666666,0.6921768707482994,0.4952590767772426
SCN5A,SCN2A,16,wt_mut_site,16,rbf_svm,10.0,scale,32,14,18,0.6875,0.6984126984126984,0.6875,0.6875,0.7857142857142857,0.6111111111111112,0.8134920634920635,0.8712290840330916
SCN5A,SCN3A,16,wt_mut_site,16,rbf_svm,10.0,scale,12,2,10,0.8333333333333334,0.9,0.7777777777777777,0.8888888888888888,1.0,0.8,0.95,0.9909090909090909
SCN5A,SCN4A,16,wt_mut_site,16,rbf_svm,10.0,scale,31,13,18,0.8064516129032258,0.811965811965812,0.8046218487394958,0.8235294117647058,0.875,0.7777777777777778,0.8931623931623931,0.931008197455566
SCN5A,SCN8A,16,wt_mut_site,16,rbf_svm,10.0,scale,22,8,14,0.9545454545454546,0.9642857142857143,0.9520697167755992,0.9629629629629629,1.0,0.9285714285714286,1.0,0.9999999999999998
SCN5A,SCN10A,16,wt_mut_site,16,rbf_svm,10.0,0.01,16,7,9,0.6875,0.7063492063492063,0.6862745098039216,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.6984126984126984,0.8219535094535094
SCN5A,SCN1A,16,wt_mut_site,16,rbf_svm,10.0,0.01,61,49,12,0.3770491803278688,0.58078231292517,0.3768817204301075,0.36666666666666664,0.22916666666666666,0.9166666666666666,0.6156462585034014,0.276860301125907
SCN5A,SCN2A,16,wt_mut_site,16,rbf_svm,10.0,0.01,32,14,18,0.625,0.6507936507936507,0.6190476190476191,0.5714285714285714,0.8,0.4444444444444444,0.738095238095238,0.8132870995151698
SCN5A,SCN3A,16,wt_mut_site,16,rbf_svm,10.0,0.01,12,2,10,0.8333333333333334,0.5,0.45454545454545453,0.9090909090909091,0.8333333333333334,1.0,1.0,0.9999999999999999
SCN5A,SCN4A,16,wt_mut_site,16,rbf_svm,10.0,0.01,31,13,18,0.7096774193548387,0.7072649572649572,0.7047619047619047,0.7428571428571429,0.7647058823529411,0.7222222222222222,0.811965811965812,0.8814969023514583
SCN5A,SCN8A,16,wt_mut_site,16,rbf_svm,10.0,0.01,22,8,14,0.9545454545454546,0.9642857142857143,0.9520697167755992,0.9629629629629629,1.0,0.9285714285714286,0.9821428571428572,0.9910714285714284
SCN5A,SCN10A,16,wt_mut_site,16,rbf_svm,10.0,0.1,16,7,9,0.75,0.7142857142857143,0.7090909090909091,0.8181818181818182,0.6923076923076923,1.0,0.9365079365079365,0.9598765432098765
SCN5A,SCN1A,16,wt_mut_site,16,rbf_svm,10.0,0.1,61,49,12,0.3114754098360656,0.5714285714285714,0.3068181818181818,0.36363636363636365,0.2222222222222222,1.0,0.6751700680272108,0.36753483685800487
SCN5A,SCN2A,16,wt_mut_site,16,rbf_svm,10.0,0.1,32,14,18,0.5,0.5396825396825397,0.4666666666666667,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.7380952380952381,0.7712423405901667
SCN5A,SCN3A,16,wt_mut_site,16,rbf_svm,10.0,0.1,12,2,10,0.6666666666666666,0.8,0.625,0.75,1.0,0.6,0.925,0.9833333333333333
SCN5A,SCN4A,16,wt_mut_site,16,rbf_svm,10.0,0.1,31,13,18,0.6451612903225806,0.6837606837606838,0.6391534391534391,0.5925925925925926,0.8888888888888888,0.4444444444444444,0.7948717948717948,0.8634180437995249
SCN5A,SCN8A,16,wt_mut_site,16,rbf_svm,10.0,0.1,22,8,14,0.6818181818181818,0.75,0.681159420289855,0.6666666666666666,1.0,0.5,0.9732142857142857,0.9815476190476189
SCN5A,SCN10A,32,wt_mut_site,32,logistic_regression,0.01,none,16,7,9,0.6875,0.6904761904761905,0.6862745098039216,0.7058823529411765,0.75,0.6666666666666666,0.5714285714285714,0.7344576719576719
SCN5A,SCN1A,32,wt_mut_site,32,logistic_regression,0.01,none,61,49,12,0.5573770491803278,0.5986394557823129,0.5151604356785399,0.37209302325581395,0.25806451612903225,0.6666666666666666,0.695578231292517,0.39312561091761916
