threshold,accuracy,precision,recall,f1
0.105,0.48512396694214877,0.4269921695071396,0.9978471474703983,0.5980645161290322
0.106,0.4859504132231405,0.42738589211618255,0.9978471474703983,0.5984506132989025
0.107,0.4871900826446281,0.4279778393351801,0.9978471474703983,0.5990306946688206
0.108,0.49049586776859505,0.4295644114921223,0.9978471474703983,0.6005830903790087
0.109,0.49173553719008267,0.4301624129930394,0.9978471474703983,0.6011673151750972
0.11,0.493801652892562,0.43116279069767444,0.9978471474703983,0.6021435531016563
0.111,0.4946280991735537,0.43156424581005587,0.9978471474703983,0.6025349366265843
0.112,0.4971074380165289,0.4327731092436975,0.9978471474703983,0.6037121458808206
0.113,0.4983471074380165,0.43338008415147267,0.9978471474703983,0.6043024771838331
0.114,0.5004132231404959,0.4343955014058107,0.9978471474703983,0.6052889324191969
0.115,0.5016528925619834,0.4349459840300611,0.9967707212055974,0.605624591236102
0.116,0.503305785123967,0.43576470588235294,0.9967707212055974,0.6064178127046497
0.117,0.5053719008264462,0.4367924528301887,0.9967707212055974,0.6074122663168252
0.11800000000000001,0.506198347107438,0.437204910292729,0.9967707212055974,0.6078109616015753
0.11900000000000001,0.5074380165289256,0.43782505910165487,0.9967707212055974,0.6084099868593955
0.12,0.5103305785123967,0.43927893738140417,0.9967707212055974,0.6098123147843266
0.121,0.5128099173553718,0.44053282588011416,0.9967707212055974,0.6110194655229297
0.122,0.5140495867768595,0.4411624583134826,0.9967707212055974,0.6116248348745046
0.123,0.5148760330578512,0.44158321411540297,0.9967707212055974,0.6120290812954395
0.124,0.5173553719008265,0.44285031085604976,0.9967707212055974,0.6132450331125828
0.125,0.5198347107438016,0.44412470023980816,0.9967707212055974,0.6144658261446583
0.126,0.5206611570247934,0.4444978375780875,0.9956942949407965,0.6146179401993356
0.127,0.5214876033057851,0.444872412132884,0.9946178686759957,0.6147704590818364
0.128,0.5256198347107438,0.44702467343976776,0.9946178686759957,0.616822429906542
0.129,0.5276859504132232,0.4481086323957323,0.9946178686759957,0.6178535606820461
0.13,0.5297520661157025,0.44919786096256686,0.9946178686759957,0.6188881446751507
0.131,0.5301652892561983,0.4494163424124514,0.9946178686759957,0.6190954773869347
0.132,0.53099173553719,0.4498539435248296,0.9946178686759957,0.6195105598390882
0.133,0.531404958677686,0.4500730638090599,0.9946178686759957,0.6197183098591549
0.134,0.5330578512396694,0.45095168374816985,0.9946178686759957,0.6205507051712559
0.135,0.5363636363636364,0.45271925526702594,0.9946178686759957,0.6222222222222222
0.136,0.5376033057851239,0.4533856722276742,0.9946178686759957,0.6228513650151668
0.137,0.5384297520661157,0.4538310412573674,0.9946178686759957,0.6232715008431703
0.138,0.540495867768595,0.4549483013293944,0.9946178686759957,0.6243243243243243
0.139,0.5417355371900826,0.4556213017751479,0.9946178686759957,0.6249577274264457
0.14,0.5433884297520661,0.45652173913043476,0.9946178686759957,0.625804266847274
