outer_target_gene,feature_set,pca_dim,model_name,C,gamma,n_inner_genes,threshold,inner_tuned_accuracy,inner_tuned_balanced_accuracy,inner_tuned_roc_auc,inner_tuned_gof_f1,inner_tuned_macro_f1,inner_default_accuracy,inner_default_balanced_accuracy,inner_default_roc_auc,inner_default_gof_f1
SCN3A,wt_mut_site,128,rbf_svm,1.0,0.1,6,0.0214395278014885,0.7178683385579937,0.5945945945945946,0.513318607068607,0.3181818181818182,0.5701581027667985,0.46394984326018807,0.4608021483021483,0.513318607068607,0.36900369003690037
SCN3A,wt_mut_site,64,rbf_svm,0.1,0.1,6,0.8149892694375191,0.7084639498432602,0.5915843728343728,0.5453915453915454,0.33093525179856115,0.5722812531537896,0.438871473354232,0.4961884961884962,0.5453915453915454,0.459214501510574
SCN3A,wt_mut_site,128,rbf_svm,0.1,0.1,6,-0.8636380130057326,0.47962382445141066,0.5841562716562716,0.5084676022176022,0.553763440860215,0.46485164524213757,0.438871473354232,0.4961884961884962,0.5084676022176022,0.459214501510574
SCN3A,wt_mut_site,32,rbf_svm,0.1,0.1,6,-0.8375552748513293,0.47335423197492166,0.583549896049896,0.5466692654192654,0.5555555555555556,0.45470085470085475,0.438871473354232,0.4961884961884962,0.5466692654192654,0.459214501510574
SCN4A,wt_mut_site,128,rbf_svm,1.0,scale,6,0.5305956058089311,0.7833333333333333,0.7724853383273372,0.7748262776600463,0.7004608294930875,0.765374017879703,0.6533333333333333,0.694347247548174,0.7748262776600463,0.6204379562043796
SCN4A,wt_mut_site,64,rbf_svm,1.0,scale,6,0.31452058663023685,0.7533333333333333,0.7589078901976245,0.7824158493913558,0.6837606837606838,0.7407874457054785,0.6633333333333333,0.7042777586121927,0.7824158493913558,0.63003663003663
SCN4A,wt_mut_site,32,rbf_svm,1.0,scale,6,0.5018991108815611,0.7866666666666666,0.7518604307328373,0.7830565275245183,0.673469387755102,0.7575267730854718,0.6833333333333333,0.7171898871420828,0.7830565275245183,0.6415094339622641
SCN4A,wt_mut_site,128,logistic_regression,0.01,none,6,0.5971334227899111,0.7466666666666667,0.7515154501995959,0.7650189739293282,0.6752136752136753,0.7337817009948158,0.69,0.7153171356759154,0.7650189739293282,0.6381322957198443
SCN4A,wt_mut_site,16,rbf_svm,1.0,scale,6,0.25843307336406396,0.7333333333333333,0.7506283573998325,0.7644275787294861,0.6747967479674797,0.7244040237012539,0.6833333333333333,0.7195061850081317,0.7644275787294861,0.6441947565543071
SCN4A,wt_mut_site,128,linear_svm,0.01,none,6,0.3183174739157074,0.7533333333333333,0.7426938051352816,0.7477699472672613,0.6636363636363637,0.7344497607655502,0.6933333333333334,0.7085900152777094,0.7477699472672613,0.6290322580645161
SCN4A,wt_mut_site,128,logistic_regression,0.1,none,6,0.691947748166759,0.7433333333333333,0.7373958898033611,0.7427430880686018,0.6577777777777778,0.7262222222222222,0.68,0.696121433147701,0.7427430880686018,0.616
SCN4A,wt_mut_site,128,linear_svm,0.1,none,6,0.24007890364705314,0.7333333333333333,0.7297816766053915,0.7287467350056676,0.6491228070175439,0.7170345217883418,0.7,0.71134985954364,0.7287467350056676,0.6311475409836066
SCN4A,wt_mut_site,16,linear_svm,1.0,none,6,-0.08525297957193992,0.6966666666666667,0.7227095756739441,0.7537824651323246,0.6459143968871596,0.69030413721909,0.69,0.7060519442117195,0.7537824651323246,0.6265060240963856
SCN4A,wt_mut_site,16,linear_svm,10.0,none,6,-0.08553362447017045,0.6966666666666667,0.7227095756739441,0.7537331821990045,0.6459143968871596,0.69030413721909,0.69,0.7060519442117195,0.7537331821990045,0.6265060240963856
SCN4A,wt_mut_site,16,linear_svm,0.1,none,6,-0.09505511541723641,0.6966666666666667,0.7227095756739441,0.7536838992656842,0.6459143968871596,0.69030413721909,0.69,0.7060519442117195,0.7536838992656842,0.6265060240963856
SCN4A,wt_mut_site,64,rbf_svm,10.0,scale,6,0.060597053498278555,0.73,0.7226110098073038,0.7697501355280667,0.64,0.712,0.72,0.7219456902074812,0.7697501355280667,0.6410256410256411
SCN4A,wt_mut_site,16,linear_svm,0.01,none,6,0.37863082564033634,0.7333333333333333,0.7205164851411956,0.7479177960672219,0.6363636363636364,0.7129186602870814,0.6633333333333333,0.6903799714158987,0.7479177960672219,0.6130268199233716
SCN4A,wt_mut_site,128,rbf_svm,10.0,scale,6,0.2217317001929467,0.7133333333333334,0.7191858459415504,0.7409196195357547,0.6386554621848739,0.7005432007056966,0.6366666666666667,0.6677591050219309,0.7409196195357547,0.5917602996254682
SCN4A,wt_mut_site,64,linear_svm,0.01,none,6,0.42588188484362655,0.7433333333333333,0.7188655068749692,0.7307180523384752,0.631578947368421,0.7173240005384305,0.6933333333333334,0.6993248238135135,0.7307180523384752,0.6166666666666667
SCN4A,wt_mut_site,64,logistic_regression,0.01,none,6,0.5278465916204071,0.7,0.718298753141787,0.7585629096643833,0.64,0.6914285714285715,0.6833333333333333,0.7056083978118377,0.7585629096643833,0.6274509803921569
SCN4A,wt_mut_site,64,logistic_regression,0.1,none,6,0.44893263902166913,0.6966666666666667,0.718076979941846,0.7395889803361095,0.6403162055335968,0.689034183458441,0.6933333333333334,0.7085900152777094,0.7395889803361095,0.6290322580645161
SCN4A,wt_mut_site,16,rbf_svm,10.0,scale,6,0.2847544109236637,0.7166666666666667,0.7170913212754424,0.7481642107338228,0.6351931330472103,0.7017927518097087,0.6766666666666666,0.6982159578138091,0.7481642107338228,0.6196078431372549
SCN4A,wt_mut_site,8,logistic_regression,10.0,none,6,0.5506376690984909,0.7366666666666667,0.7161056626090385,0.7460450446010546,0.6291079812206573,0.7124868071477963,0.6833333333333333,0.6940269084815929,0.7460450446010546,0.6122448979591837
SCN4A,wt_mut_site,32,linear_svm,10.0,none,6,0.5673905859867814,0.7633333333333333,0.7155635503425164,0.7754669557932088,0.6203208556149733,0.7242040113425956,0.69,0.6782563698191317,0.7754669557932088,0.5866666666666667
SCN4A,wt_mut_site,32,linear_svm,0.01,none,6,0.4593797639787393,0.7533333333333333,0.7148982307426938,0.7694051549948252,0.6224489795918368,0.7196403313800768,0.6833333333333333,0.684761717017397,0.7694051549948252,0.5991561181434599
SCN4A,wt_mut_site,128,logistic_regression,1.0,none,6,0.6984378348167137,0.7166666666666667,0.7147750234093934,0.7167709822088612,0.6320346320346321,0.7008411642557983,0.6866666666666666,0.6965649795475827,0.7167709822088612,0.6147540983606558
SCN4A,wt_mut_site,8,logistic_regression,1.0,none,6,0.5514566742426623,0.7333333333333333,0.7135675915430486,0.7457986299344538,0.6261682242990654,0.7094571691443514,0.6866666666666666,0.6988812774136317,0.7457986299344538,0.6178861788617886
SCN4A,wt_mut_site,8,linear_svm,1.0,none,6,0.20676232769440994,0.73,0.7133458183431078,0.7512197525996749,0.6267281105990783,0.7076199299731685,0.6933333333333334,0.7039574195456113,0.7512197525996749,0.6229508196721312
SCN4A,wt_mut_site,8,linear_svm,10.0,none,6,0.20627235249557566,0.73,0.7133458183431078,0.7511211867330344,0.6267281105990783,0.7076199299731685,0.6933333333333334,0.7039574195456113,0.7511211867330344,0.6229508196721312
SCN4A,wt_mut_site,8,linear_svm,0.1,none,6,0.2077206705152857,0.73,0.7133458183431078,0.7511211867330343,0.6267281105990783,0.7076199299731685,0.6933333333333334,0.7039574195456113,0.7511211867330343,0.6229508196721312
SCN4A,wt_mut_site,8,logistic_regression,0.01,none,6,0.5211739715019185,0.6933333333333334,0.7132226110098072,0.7459957616677344,0.6349206349206349,0.6852764094143404,0.6666666666666666,0.6952343403479375,0.7459957616677344,0.6183206106870229
SCN4A,wt_mut_site,32,linear_svm,1.0,none,6,0.5610039772512871,0.76,0.7130254792765265,0.7753683899265684,0.6170212765957447,0.7211319975211733,0.69,0.6782563698191317,0.7753683899265684,0.5866666666666667
SCN4A,wt_mut_site,32,linear_svm,0.1,none,6,0.4915721957314442,0.75,0.712360159676704,0.772164999260756,0.6192893401015228,0.71659256086962,0.69,0.6805726676851807,0.772164999260756,0.5903083700440529
SCN4A,wt_mut_site,8,logistic_regression,0.1,none,6,0.558560243847268,0.73,0.7110295204770588,0.7453550835345719,0.6232558139534884,0.706433101781939,0.6833333333333333,0.7009758020797399,0.7453550835345719,0.6215139442231076
SCN4A,wt_mut_site,128,logistic_regression,10.0,none,6,0.7173983990854715,0.71,0.7096988812774137,0.6890246907495935,0.6266094420600858,0.6947761106758195,0.6766666666666666,0.688950766349613,0.6890246907495935,0.6072874493927125
SCN4A,wt_mut_site,16,logistic_regression,10.0,none,6,0.5226360224001083,0.7066666666666667,0.7094771080774728,0.7481149278005027,0.6271186440677966,0.6926802011547775,0.69,0.7037356463456705,0.7481149278005027,0.6234817813765182
SCN4A,wt_mut_site,64,linear_svm,0.1,none,6,0.7416480303899885,0.73,0.7087132226110098,0.7196293923414321,0.6197183098591549,0.7052079921388797,0.6666666666666666,0.6790202552855946,0.7196293923414321,0.5967741935483871
SCN4A,wt_mut_site,16,logistic_regression,1.0,none,6,0.49657200227033504,0.6933333333333334,0.7085900152777094,0.7477206643339412,0.6290322580645161,0.6838343108504399,0.69,0.7037356463456705,0.7477206643339412,0.6234817813765182
SCN4A,wt_mut_site,64,logistic_regression,1.0,none,6,0.3444584436665221,0.68,0.7077029224779459,0.7204672022078754,0.6307692307692307,0.6742081447963801,0.68,0.691488837415603,0.7204672022078754,0.6097560975609756
SCN4A,wt_mut_site,8,rbf_svm,1.0,scale,6,0.04886585294183725,0.6766666666666666,0.7074811492780051,0.7320979744714404,0.6311787072243346,0.6716724396655798,0.67,0.7047213050120743,0.7320979744714404,0.6292134831460674
SCN4A,wt_mut_site,16,logistic_regression,0.1,none,6,0.5526040498940612,0.71,0.7073825834113647,0.7477699472672614,0.6233766233766234,0.6938021328265231,0.6833333333333333,0.7009758020797399,0.7477699472672614,0.6215139442231076
SCN4A,wt_mut_site,32,logistic_regression,0.01,none,6,0.5918172437556354,0.74,0.7070622443447834,0.7624069784633581,0.6138613861386139,0.7089407433205632,0.6666666666666666,0.6790202552855946,0.7624069784633581,0.5967741935483871
SCN4A,wt_mut_site,16,logistic_regression,0.01,none,6,0.5422568481422285,0.69,0.7060519442117195,0.7492977182001872,0.6265060240963856,0.6807743795695603,0.6533333333333333,0.687398353950027,0.7492977182001872,0.6119402985074627
SCN4A,wt_mut_site,64,linear_svm,10.0,none,6,0.5067322365347475,0.7,0.6997683702133951,0.688876841949633,0.6153846153846154,0.6847414880201765,0.6633333333333333,0.6764821842196047,0.688876841949633,0.5943775100401606
SCN4A,wt_mut_site,8,linear_svm,0.01,none,6,0.36787403809007924,0.72,0.6987827115469913,0.7327386526046031,0.6074766355140186,0.6949300276015689,0.6333333333333333,0.658272140357794,0.7327386526046031,0.5801526717557252
SCN4A,wt_mut_site,32,rbf_svm,10.0,scale,6,-0.15767686704735373,0.6833333333333333,0.6986595042136907,0.7645754275294465,0.6184738955823293,0.6739093124635294,0.6966666666666667,0.6949140012813563,0.7645754275294465,0.6094420600858369
SCN4A,wt_mut_site,64,logistic_regression,10.0,none,6,0.3242766040379086,0.67,0.6977724114139274,0.7118919718101622,0.6206896551724138,0.6643271284711627,0.6766666666666666,0.688950766349613,0.7118919718101622,0.6072874493927125
SCN4A,wt_mut_site,64,linear_svm,1.0,none,6,0.5033560320805686,0.7033333333333334,0.6976738455472871,0.6987827115469915,0.611353711790393,0.6857307642509917,0.6633333333333333,0.6718495884875069,0.6987827115469915,0.5877551020408164
SCN4A,wt_mut_site,8,rbf_svm,1.0,0.01,6,0.0979361952751768,0.69,0.6967867527475236,0.715736040609137,0.6141078838174274,0.6775274795131705,0.6566666666666666,0.673722339953674,0.715736040609137,0.5928853754940712
SCN4A,wt_mut_site,128,linear_svm,10.0,none,6,0.2650334219665136,0.7033333333333334,0.695357547681238,0.6746340742200975,0.6079295154185022,0.6846618086475889,0.6766666666666666,0.6820018727514662,0.6746340742200975,0.5975103734439834
SCN4A,wt_mut_site,32,logistic_regression,0.1,none,6,0.6395665485075697,0.75,0.693829776748312,0.7559509141984131,0.585635359116022,0.7033188728754334,0.6733333333333333,0.6748312059533783,0.7559509141984131,0.5882352941176471
SCN4A,wt_mut_site,8,rbf_svm,10.0,scale,6,-0.1135112768066546,0.6533333333333333,0.6920309496821251,0.7241141392735696,0.6176470588235294,0.6502869440459111,0.6533333333333333,0.6758168646197822,0.7241141392735696,0.5968992248062015
SCN4A,wt_mut_site,16,rbf_svm,1.0,0.01,6,-0.01073974501187571,0.7066666666666667,0.6909467251490808,0.7179537726085458,0.6,0.6842105263157894,0.7033333333333334,0.6837760583509931,0.7179537726085458,0.5898617511520737
SCN4A,wt_mut_site,16,rbf_svm,10.0,0.01,6,0.0033501848854423557,0.72,0.6895175200827953,0.7272682470060619,0.5922330097087378,0.6895175200827953,0.7166666666666667,0.6869794490168055,0.7272682470060619,0.5893719806763285
SCN4A,wt_mut_site,32,logistic_regression,10.0,none,6,0.5508499854831268,0.7133333333333334,0.6890739736829136,0.753092504065842,0.5943396226415094,0.6863450690527135,0.6633333333333333,0.655635503425164,0.753092504065842,0.5627705627705628
SCN4A,wt_mut_site,32,logistic_regression,1.0,none,6,0.5944523037983586,0.7266666666666667,0.687644768616628,0.7532896357991226,0.5858585858585859,0.6909392431780492,0.6633333333333333,0.6579518012912129,0.7532896357991226,0.5665236051502146
SCN4A,wt_mut_site,128,linear_svm,1.0,none,6,0.14020451308321866,0.6866666666666666,0.6872997880833867,0.6692622344881968,0.6016949152542372,0.6717265785062395,0.6666666666666666,0.6767039574195457,0.6692622344881968,0.5934959349593496
SCN4A,wt_mut_site,8,rbf_svm,10.0,0.01,6,0.15230194525934543,0.6866666666666666,0.6780345966191907,0.7009511606130796,0.5877192982456141,0.6675155631013017,0.64,0.6494504952934799,0.7009511606130796,0.5645161290322581
SCN4A,wt_mut_site,32,rbf_svm,1.0,0.01,6,-0.00020250646050768914,0.7233333333333334,0.6665763146222463,0.6710857030210438,0.546448087431694,0.6737036600228015,0.7233333333333334,0.6665763146222463,0.6710857030210438,0.546448087431694
SCN4A,wt_mut_site,32,rbf_svm,0.1,scale,6,0.12279088781637475,0.66,0.66236262382337,0.6815336848849244,0.575,0.6458333333333333,0.5666666666666667,0.6190922083682421,0.6815336848849244,0.5547945205479452
SCN4A,wt_mut_site,8,rbf_svm,0.1,0.01,6,-0.03320099744895061,0.69,0.6574096890246908,0.6779360307525503,0.5507246376811594,0.6570417081535569,0.6766666666666666,0.6333596175644374,0.6779360307525503,0.5125628140703518
SCN4A,wt_mut_site,8,rbf_svm,0.1,scale,6,0.31618504038211137,0.6833333333333333,0.6546498447587601,0.6784288600857523,0.5497630331753555,0.6527735474360068,0.5666666666666667,0.630673697698487,0.6784288600857523,0.5695364238410596
SCN4A,wt_mut_site,16,rbf_svm,0.1,scale,6,0.10070887045895373,0.6033333333333334,0.6539598836922773,0.6730570203538515,0.5853658536585366,0.6025870801839008,0.53,0.6050712138386476,0.6730570203538515,0.5523809523809524
SCN4A,wt_mut_site,64,rbf_svm,1.0,0.01,6,-0.015098909590937355,0.72,0.6524567542260116,0.6248090286333843,0.5172413793103449,0.6600291403593979,0.72,0.6316100734315706,0.6248090286333843,0.46153846153846156
SCN4A,wt_mut_site,16,rbf_svm,1.0,0.1,6,-0.018344570691748746,0.73,0.6484894780937361,0.614681385836085,0.4968944099378882,0.656192079684206,0.7266666666666667,0.6343699176975014,0.614681385836085,0.4605263157894737
SCN4A,wt_mut_site,16,rbf_svm,10.0,0.1,6,0.14611041521857593,0.7466666666666667,0.6472820462273915,0.6108865999704303,0.4722222222222222,0.6527777777777778,0.71,0.6193632645015031,0.6108865999704303,0.43870967741935485
SCN4A,wt_mut_site,32,rbf_svm,10.0,0.01,6,0.0049560491658117,0.6966666666666667,0.6439554482282785,0.6574343304913508,0.5185185185185185,0.6485536631522033,0.6933333333333334,0.6414173771622886,0.6574343304913508,0.5157894736842106
SCN4A,wt_mut_site,16,rbf_svm,0.1,0.1,6,-0.03615491573569379,0.7166666666666667,0.6429697895618747,0.6218027697008526,0.4970414201183432,0.6499128214280812,0.72,0.6200285841013258,0.6218027697008526,0.4246575342465753
SCN4A,wt_mut_site,128,rbf_svm,0.1,scale,6,0.16104339135252754,0.6766666666666666,0.6426248090286334,0.6361933862303484,0.5314009661835749,0.6422908138805915,0.5033333333333333,0.5245429007934552,0.6361933862303484,0.45018450184501846
SCN4A,wt_mut_site,64,rbf_svm,10.0,0.01,6,-0.006142170052725778,0.7066666666666667,0.6423044699620521,0.6197328865014046,0.5056179775280899,0.648543585920443,0.6966666666666667,0.6161598738356907,0.6197328865014046,0.4484848484848485
SCN4A,wt_mut_site,8,rbf_svm,1.0,0.1,6,0.13644007328217042,0.7233333333333334,0.6410970380957075,0.6345670494307821,0.484472049689441,0.6477029952319642,0.69,0.6272978167660539,0.6345670494307821,0.4861878453038674
SCN4A,wt_mut_site,32,rbf_svm,1.0,0.1,6,-0.005653731607826563,0.74,0.6398896062293628,0.5905820314425114,0.4583333333333333,0.643640350877193,0.7366666666666667,0.628086343699177,0.5905820314425114,0.4233576642335766
SCN4A,wt_mut_site,32,rbf_svm,10.0,0.1,6,-0.003169988656693738,0.7366666666666667,0.6396678330294219,0.5924547829086787,0.46258503401360546,0.6440960490156328,0.7366666666666667,0.630402641565226,0.5924547829086787,0.4316546762589928
SCN4A,wt_mut_site,64,rbf_svm,0.1,scale,6,0.18583914481944092,0.6733333333333333,0.6377704400965946,0.6389532304962791,0.5242718446601942,0.6377704400965946,0.5033333333333333,0.5338080922576511,0.6389532304962791,0.4659498207885305
SCN4A,wt_mut_site,64,rbf_svm,0.1,0.01,6,-0.018204103377762574,0.7,0.6349120299640234,0.6123404465033759,0.4943820224719101,0.6405559401459077,0.71,0.6147306687694052,0.6123404465033759,0.423841059602649
SCN4A,wt_mut_site,64,rbf_svm,0.1,0.1,6,0.04118772221340305,0.72,0.6339263712976196,0.6205706963678479,0.46835443037974683,0.6391545907554843,0.46,0.49849687053373415,0.6205706963678479,0.4413793103448276
SCN4A,wt_mut_site,128,rbf_svm,1.0,0.01,6,-0.0031421305219115157,0.7233333333333334,0.6318318466315115,0.5971120201074368,0.45751633986928103,0.6359170066236786,0.7133333333333334,0.617268739835395,0.5971120201074368,0.4266666666666667
SCN4A,wt_mut_site,128,rbf_svm,10.0,0.01,6,1.0527494415257192e-05,0.7233333333333334,0.6318318466315115,0.5947957222413879,0.45751633986928103,0.6359170066236786,0.7233333333333334,0.6318318466315115,0.5947957222413879,0.45751633986928103
SCN4A,wt_mut_site,32,rbf_svm,0.1,0.1,6,0.018271974498009783,0.7166666666666667,0.6313883002316298,0.629343058498842,0.46540880503144655,0.6363325204295555,0.46,0.4961805726676851,0.629343058498842,0.4375
SCN4A,wt_mut_site,32,rbf_svm,0.1,0.01,6,-0.0008772301576844867,0.7133333333333334,0.631166527031689,0.6128825587698981,0.4691358024691358,0.6363943852528327,0.7133333333333334,0.631166527031689,0.6128825587698981,0.4691358024691358
SCN4A,wt_mut_site,8,rbf_svm,10.0,0.1,6,-0.013489181244307131,0.6766666666666666,0.6310433196983884,0.6225912966339757,0.5076142131979695,0.6334597120580419,0.6833333333333333,0.6199053767680253,0.6225912966339757,0.47513812154696133
SCN4A,wt_mut_site,8,rbf_svm,0.1,0.1,6,0.053068809425062105,0.7266666666666667,0.6274210240993544,0.6143610467695036,0.4383561643835616,0.628869712147728,0.69,0.606451135971613,0.6143610467695036,0.4294478527607362
SCN4A,wt_mut_site,128,rbf_svm,0.1,0.01,6,0.09236559016472146,0.7266666666666667,0.6251047262333054,0.6249568774333448,0.4305555555555556,0.6253654970760234,0.47333333333333333,0.5017002611995466,0.6249568774333448,0.4357142857142857
SCN4A,wt_mut_site,16,rbf_svm,0.1,0.01,6,0.029116896520516293,0.69,0.6226652210339559,0.6225912966339756,0.4745762711864407,0.627359057579036,0.6766666666666666,0.6171455325020945,0.6225912966339756,0.4756756756756757
SCN4A,wt_mut_site,128,rbf_svm,0.1,0.1,6,0.01931581138649466,0.7233333333333334,0.6225666551673156,0.6089645655709428,0.42758620689655175,0.6225843122394846,0.46,0.49849687053373415,0.6089645655709428,0.4413793103448276
SCN4A,wt_mut_site,64,rbf_svm,10.0,0.1,6,0.012052924526147805,0.7133333333333334,0.6010546547730521,0.5267359913262037,0.36764705882352944,0.5911511156186613,0.45666666666666667,0.4658469272091075,0.5267359913262037,0.3849056603773585
SCN4A,wt_mut_site,64,rbf_svm,1.0,0.1,6,0.021014117751371207,0.7133333333333334,0.6010546547730521,0.5247153910600759,0.36764705882352944,0.5911511156186613,0.45666666666666667,0.4658469272091075,0.5247153910600759,0.3849056603773585
SCN4A,wt_mut_site,128,rbf_svm,10.0,0.1,6,0.015480717225965255,0.7066666666666667,0.5751318318466315,0.48962594253609976,0.26666666666666666,0.5416666666666666,0.44666666666666666,0.45360011827904,0.48962594253609976,0.3712121212121212
SCN4A,wt_mut_site,128,rbf_svm,1.0,0.1,6,0.026517431809114648,0.7066666666666667,0.5751318318466315,0.4887388497363363,0.26666666666666666,0.5416666666666666,0.44333333333333336,0.4510620472130501,0.4887388497363363,0.36981132075471695
SCN5A,wt_mut_site,16,rbf_svm,10.0,scale,6,0.32459905937644273,0.7586206896551724,0.7534846674631621,0.8033983804593124,0.7236842105263158,0.7546992481203008,0.7068965517241379,0.7090800477897252,0.8033983804593124,0.7017543859649122
SCN5A,wt_mut_site,16,rbf_svm,1.0,scale,6,0.050313652292755,0.7413793103448276,0.7421346077260056,0.7692818266294967,0.7305389221556886,0.740960068812651,0.7241379310344828,0.7268020708880925,0.7692818266294967,0.7209302325581395
SCN5A,wt_mut_site,128,linear_svm,1.0,none,6,0.7169166145689279,0.7298850574712644,0.7242134607726005,0.7244125846276384,0.6887417218543046,0.7250815208256294,0.6149425287356322,0.6254480286738351,0.7244125846276384,0.6528497409326425
SCN5A,wt_mut_site,128,linear_svm,10.0,none,6,0.7169166145689279,0.7298850574712644,0.7242134607726005,0.7244125846276384,0.6887417218543046,0.7250815208256294,0.6149425287356322,0.6254480286738351,0.7244125846276384,0.6528497409326425
SCN5A,wt_mut_site,128,linear_svm,0.1,none,6,0.6930447483662601,0.7298850574712644,0.7242134607726005,0.7228195937873356,0.6887417218543046,0.7250815208256294,0.6206896551724138,0.6308243727598566,0.7228195937873356,0.65625
SCN5A,wt_mut_site,16,logistic_regression,0.01,none,6,0.5624729655980458,0.7241379310344828,0.723616089207487,0.7358290189831408,0.7073170731707317,0.7232237539766702,0.6666666666666666,0.67463162086818,0.7358290189831408,0.6881720430107527
SCN5A,wt_mut_site,8,rbf_svm,1.0,scale,6,-0.01972497542274257,0.7011494252873564,0.706889685384309,0.7149873888225142,0.7111111111111111,0.7007936507936507,0.6896551724137931,0.6945440063719633,0.7149873888225142,0.6966292134831461
SCN5A,wt_mut_site,16,linear_svm,0.01,none,6,0.022678924701352007,0.7011494252873564,0.7060931899641577,0.7125979025620601,0.7078651685393258,0.7009914077990747,0.6954022988505747,0.7007168458781362,0.7125979025620601,0.7039106145251397
SCN5A,wt_mut_site,128,logistic_regression,0.01,none,6,0.5560956420825659,0.7011494252873564,0.7052966945440063,0.7542811628833135,0.7045454545454546,0.7011099365750528,0.6666666666666666,0.6738351254480287,0.7542811628833135,0.6847826086956522
SCN5A,wt_mut_site,128,logistic_regression,0.1,none,6,0.6620387510647798,0.7011494252873564,0.7052966945440063,0.7394132483738218,0.7045454545454546,0.7011099365750528,0.6436781609195402,0.6523297491039426,0.7394132483738218,0.6702127659574468
SCN5A,wt_mut_site,32,rbf_svm,10.0,scale,6,0.4700921229939082,0.7126436781609196,0.703305455993628,0.7692818266294967,0.647887323943662,0.7025844386708602,0.6724137931034483,0.6776184786937476,0.7692818266294967,0.6815642458100558
SCN5A,wt_mut_site,128,linear_svm,0.01,none,6,0.5595684125449272,0.7068965517241379,0.7027080844285145,0.7341032789061464,0.6709677419354839,0.7033595186361357,0.6264367816091954,0.6369972122660295,0.7341032789061464,0.6632124352331606
SCN5A,wt_mut_site,128,rbf_svm,10.0,scale,6,0.6403613435604618,0.7068965517241379,0.7019115890083631,0.7544139121200053,0.6666666666666666,0.7025641025641025,0.6379310344827587,0.6525288729589804,0.7544139121200053,0.6896551724137931
SCN5A,wt_mut_site,128,logistic_regression,10.0,none,6,0.9429036626009517,0.7011494252873564,0.7005177220230984,0.7323775388291517,0.6829268292682927,0.7001590668080594,0.6379310344827587,0.6469534050179211,0.7323775388291517,0.6666666666666666
SCN5A,wt_mut_site,8,rbf_svm,10.0,0.01,6,0.5504137266821912,0.7068965517241379,0.6995221027479092,0.7597238815876809,0.6530612244897959,0.6996649406031069,0.6609195402298851,0.6724412584627638,0.7597238815876809,0.6974358974358974
SCN5A,wt_mut_site,128,logistic_regression,1.0,none,6,0.8539401927630907,0.6954022988505747,0.6959378733572282,0.7322447895924598,0.6826347305389222,0.6949085254904556,0.6494252873563219,0.6585025886101155,0.7322447895924598,0.6772486772486772
SCN5A,wt_mut_site,8,logistic_regression,0.01,none,6,0.5350510626589416,0.6954022988505747,0.6943448825169256,0.7060931899641577,0.6748466257668712,0.6941800696401923,0.6494252873563219,0.6545201115093588,0.7060931899641577,0.659217877094972
SCN5A,wt_mut_site,16,linear_svm,1.0,none,6,0.0029497538523195754,0.6896551724137931,0.6937475109518121,0.7043674498871632,0.6931818181818182,0.6896141649048626,0.6896551724137931,0.6937475109518121,0.7043674498871632,0.6931818181818182
SCN5A,wt_mut_site,16,linear_svm,10.0,none,6,0.005951344704264339,0.6896551724137931,0.6937475109518121,0.7041019514137793,0.6931818181818182,0.6896141649048626,0.6896551724137931,0.6937475109518121,0.7041019514137793,0.6931818181818182
SCN5A,wt_mut_site,32,logistic_regression,0.01,none,6,0.4627836228080988,0.6839080459770115,0.6907606531262445,0.6971989911058011,0.6994535519125683,0.6830601092896175,0.6724137931034483,0.6776184786937476,0.6971989911058011,0.6815642458100558
SCN5A,wt_mut_site,64,rbf_svm,1.0,scale,6,0.05437491577774388,0.6781609195402298,0.6901632815611309,0.7217575998938006,0.7142857142857143,0.6729323308270676,0.6551724137931034,0.6686579052170449,0.7217575998938006,0.7
SCN5A,wt_mut_site,8,rbf_svm,1.0,0.01,6,0.09143375009232012,0.6839080459770115,0.6899641577060932,0.7431302270011948,0.6961325966850829,0.6833956396599067,0.6436781609195402,0.6539227399442453,0.7431302270011948,0.6770833333333334
SCN5A,wt_mut_site,16,linear_svm,0.1,none,6,-0.01813142328546824,0.6839080459770115,0.6883711668657906,0.7042347006504712,0.6892655367231638,0.6838140549112894,0.6781609195402298,0.6821983273596177,0.7042347006504712,0.6818181818181818
SCN5A,wt_mut_site,64,rbf_svm,10.0,scale,6,0.30112584473249854,0.6896551724137931,0.6881720430107527,0.7484401964688704,0.6666666666666666,0.6881720430107527,0.6494252873563219,0.6569095977698127,0.7484401964688704,0.6702702702702703
SCN5A,wt_mut_site,16,logistic_regression,0.1,none,6,0.48879219708678556,0.6781609195402298,0.6861808044603743,0.7159166334793575,0.6989247311827957,0.6766228594185584,0.6666666666666666,0.6738351254480287,0.7159166334793575,0.6847826086956522
SCN5A,wt_mut_site,8,rbf_svm,10.0,scale,6,-0.21607542519635461,0.6781609195402298,0.685384309040223,0.705694942254082,0.6956521739130435,0.6770943796394486,0.6724137931034483,0.6736360015929908,0.705694942254082,0.6627218934911243
SCN5A,wt_mut_site,16,logistic_regression,1.0,none,6,0.4713113272949562,0.6724137931034483,0.6816009557945042,0.6994557281295632,0.6984126984126984,0.6699610661874813,0.6609195402298851,0.6660692951015532,0.6994557281295632,0.6703910614525139
