threshold,accuracy,precision,recall,f1
-0.42176553535461425,0.45251857968620973,0.4008036162732295,0.8571428571428571,0.5462012320328542
-0.41966591119766233,0.45375722543352603,0.4014084507042254,0.8571428571428571,0.5467625899280576
-0.4194531011581421,0.45375722543352603,0.40130916414904333,0.8560687432867884,0.5464518340761055
-0.41864348053932193,0.45334434351775393,0.4009077155824508,0.8539205155746509,0.5456417295813315
-0.4172820816040039,0.4541701073492981,0.4013124684502776,0.8539205155746509,0.5460164835164835
-0.4164729506969452,0.4554087530966144,0.4019211324570273,0.8539205155746509,0.5465795806118942
-0.41302347564697267,0.45623451692815853,0.4023279352226721,0.8539205155746509,0.5469556243550051
-0.41208033919334414,0.45623451692815853,0.4022289766970618,0.8528464017185822,0.5466437177280551
-0.40837310314178465,0.45664739884393063,0.40233384069000505,0.8517722878625135,0.5465196416264645
-0.40383089447021486,0.45664739884393063,0.4022346368715084,0.8506981740064447,0.5462068965517242
-0.4030335083007812,0.45706028075970273,0.40233977619532046,0.849624060150376,0.5460821539523645
-0.400758350610733,0.45706028075970273,0.40224032586558045,0.8485499462943072,0.5457685664939551
-0.3971823740005493,0.4578860445912469,0.4026503567787971,0.8485499462943072,0.5461458693397857
-0.3940970857143402,0.458298926507019,0.40275650842266464,0.8474758324382384,0.5460207612456748
-0.3918880023956299,0.4591246903385632,0.40316811446090955,0.8474758324382384,0.546398891966759
-0.3903956351280213,0.4595375722543353,0.4032753326509724,0.8464017185821697,0.5462738301559792
-0.3886847457885742,0.4595375722543353,0.4031762295081967,0.8453276047261009,0.5459590704127645
-0.3792429769039154,0.4591246903385632,0.40277065161621345,0.8431793770139635,0.5451388888888888
-0.37600492000579827,0.4599504541701073,0.40318438623523367,0.8431793770139635,0.5455177206393329
-0.371956197977066,0.4607762180016515,0.40359897172236503,0.8431793770139635,0.5458970792767733
-0.3674884700775146,0.46118909991742363,0.40370751802265703,0.8421052631578947,0.5457709711103377
-0.3599879696369171,0.4620148637489678,0.4041237113402062,0.8421052631578947,0.546151166840822
-0.35290813446044916,0.4632535094962841,0.40474961280330407,0.8421052631578947,0.5467224546722455
-0.3516736476421356,0.4632535094962841,0.4046511627906977,0.841031149301826,0.5464061409630147
-0.3501591820716858,0.4644921552436003,0.4052795031055901,0.841031149301826,0.5469786936779601
-0.34706913959980007,0.4653179190751445,0.405699481865285,0.841031149301826,0.5473610625655365
-0.34457242298126217,0.46614368290668867,0.40612033195020747,0.841031149301826,0.5477439664218258
-0.3377933526039123,0.467382328654005,0.40675324675324676,0.841031149301826,0.5483193277310925
-0.3313165116310117,0.467382328654005,0.40665626625065004,0.8399570354457573,0.5480028030833918
-0.3266311357021332,0.467795210569777,0.40677083333333336,0.8388829215896885,0.5478779375657664
-0.32286706352233874,0.467795210569777,0.40667361835245047,0.8378088077336198,0.5475605475605475
-0.31973836326599125,0.467795210569777,0.40657620041753656,0.8367346938775511,0.5472427116262732
-0.3177241277694703,0.4682080924855491,0.4066910611604809,0.8356605800214822,0.5471167369901547
-0.31532625579833984,0.4682080924855491,0.4065934065934066,0.8345864661654135,0.5467980295566502
-0.31310882186889655,0.4694467382328654,0.40723270440251574,0.8345864661654135,0.5473758365621698
-0.31078276920318604,0.4686209744013212,0.40661070304302205,0.832438238453276,0.5463517800493479
-0.3095171833038331,0.4682080924855491,0.40620073568050447,0.8302900107411385,0.5455187014820042
-0.3015759718418121,0.467382328654005,0.40557601262493426,0.8281417830290011,0.5444915254237288
-0.2921262207031248,0.4682080924855491,0.4060031595576619,0.8281417830290011,0.5448763250883393
-0.28837596178054814,0.4686209744013212,0.4061181434599156,0.8270676691729323,0.5447470817120622
-0.28622248411178586,0.4694467382328654,0.4065469904963041,0.8270676691729323,0.5451327433628319
-0.28319374251365664,0.46985962014863747,0.40666314119513486,0.8259935553168636,0.5450035435861091
-0.28167760848999024,0.46985962014863747,0.4065643197458973,0.8249194414607949,0.5446808510638298
-0.2799747531414032,0.4686209744013212,0.4056203605514316,0.8216970998925887,0.5431309904153354
-0.27745446419715886,0.4686209744013212,0.40552016985138006,0.8206229860365198,0.5428063943161634
